  #_frame#    Prot_CA   Prot_Backbone  Prot_Sidechain  Prot_All_Heavy Lig_wrt_Protein  Lig_wrt_Ligand
         0      0.000           0.000           0.000           0.000           0.000           0.000
         1      3.720           3.718           4.934           4.368           7.627           0.336
         2      5.107           5.036           6.826           5.927           7.925           0.243
         3      6.353           6.308           7.830           7.075           8.896           0.234
         4      7.273           7.237           8.397           7.936           4.635           0.330
         5      6.778           6.724           8.090           7.491           5.971           0.330
         6      8.383           8.350           9.730           9.086           9.860           0.215
         7      8.069           8.017           9.084           8.637           5.918           0.164
         8      9.264           9.211          10.290           9.798          12.175           0.225
         9     10.190          10.112          11.409          10.940          14.341           0.248
        10      9.928           9.896          11.013          10.627          13.325           0.247
        11      8.888           8.836          10.281           9.705          14.514           0.244
        12      9.120           9.060          10.651           9.964          10.754           0.272
        13      9.374           9.295          10.967          10.238          10.629           0.267
        14      9.516           9.418          11.208          10.446          11.997           0.177
        15     11.042          10.938          12.576          11.973          13.091           0.325
        16     11.689          11.614          13.094          12.540          10.839           0.248
        17     12.753          12.710          13.951          13.456          12.906           0.287
        18     12.816          12.700          14.523          13.808          12.157           0.143
        19     12.275          12.140          14.083          13.244          10.132           0.280
        20     12.597          12.465          14.482          13.569           9.651           0.174
        21     12.045          11.878          14.154          13.183           9.444           0.168
        22     11.265          11.089          13.399          12.345           7.645           0.221
        23     12.434          12.288          14.345          13.543           7.102           0.265
        24     13.084          12.920          15.157          14.235           9.206           0.262
        25     13.428          13.265          15.503          14.560          10.014           0.252
        26     14.696          14.518          16.614          15.715           6.459           0.160
        27     14.499          14.315          16.527          15.565           6.069           0.194
        28     12.245          12.085          14.291          13.359           8.418           0.212
        29     14.136          13.990          15.972          15.161          10.431           0.175
        30     13.685          13.543          15.468          14.678           6.479           0.286
        31     12.519          12.366          14.375          13.500           7.977           0.252
        32     13.450          13.313          15.085          14.504           7.706           0.422
        33     13.201          13.042          14.801          14.183           9.017           0.306
        34     13.986          13.797          15.810          15.019           7.359           0.217
        35     15.565          15.419          17.324          16.581          11.527           0.443
        36     17.005          16.879          18.582          18.016          13.375           0.320
        37     16.814          16.691          18.412          17.800          16.243           0.286
        38     17.610          17.520          19.106          18.509          19.431           0.252
        39     19.478          19.361          21.121          20.442          21.560           0.286
        40     19.377          19.265          20.974          20.324          21.153           0.223
        41     20.569          20.460          22.025          21.564          20.126           0.249
        42     21.493          21.357          23.021          22.574          19.558           0.403
        43     21.575          21.458          23.121          22.660          19.261           0.308
        44     20.451          20.327          22.094          21.525          19.850           0.280
        45     20.169          20.059          21.913          21.274          22.826           0.258
        46     19.204          19.073          20.988          20.241          18.177           0.295
        47     18.496          18.370          20.173          19.411          19.726           0.393
        48     17.586          17.490          19.204          18.474          21.082           0.244
        49     17.361          17.251          19.013          18.300          16.410           0.318
        50     17.510          17.382          19.286          18.521          11.835           0.216
        51     18.121          18.025          19.491          18.930          11.990           0.284
        52     19.034          18.926          20.375          19.911          12.680           0.171
        53     19.329          19.210          20.788          20.258          13.107           0.224
        54     19.161          19.044          20.738          20.218          10.829           0.161
        55     17.840          17.717          19.488          18.876          12.676           0.245
        56     18.605          18.474          20.226          19.632          13.865           0.211
        57     18.529          18.396          20.204          19.582          12.898           0.152
        58     18.430          18.286          19.999          19.396          11.412           0.227
        59     19.523          19.375          21.113          20.585          11.353           0.252
        60     19.358          19.216          21.104          20.525          11.064           0.156
        61     19.862          19.724          21.249          20.835          11.091           0.292
        62     20.763          20.647          21.995          21.676          13.059           0.304
        63     20.444          20.372          21.444          21.193          16.756           0.328
        64     20.318          20.239          21.261          21.006          20.095           0.187
        65     20.489          20.377          21.467          21.223          20.259           0.216
        66     21.164          21.083          22.048          21.889          15.503           0.282
        67     20.723          20.620          21.647          21.392          12.722           0.258
        68     19.812          19.732          20.830          20.483          15.930           0.183
        69     20.707          20.626          21.761          21.485          16.338           0.364
        70     20.292          20.196          21.287          21.060          15.459           0.154
        71     19.604          19.510          20.691          20.397          16.915           0.270
        72     19.829          19.742          20.900          20.673          15.621           0.225
        73     21.321          21.238          22.355          22.257          14.435           0.266
        74     22.898          22.809          23.858          23.869          16.802           0.427
        75     22.392          22.313          23.537          23.382          15.232           0.162
        76     22.657          22.555          23.765          23.601          15.971           0.229
        77     22.882          22.783          23.737          23.740          15.007           0.383
        78     23.465          23.387          24.349          24.342          16.461           0.200
        79     24.727          24.605          25.779          25.712          18.201           0.158
        80     25.295          25.181          26.294          26.278          18.637           0.192
        81     25.524          25.431          26.549          26.532          20.196           0.192
        82     24.957          24.858          25.929          25.923          19.733           0.225
        83     23.919          23.797          24.986          24.911          16.128           0.272
        84     25.769          25.667          26.913          26.873          16.679           0.301
        85     24.605          24.492          25.811          25.652          15.443           0.261
        86     24.509          24.414          25.413          25.437          16.779           0.377
        87     22.154          22.066          23.155          23.045          15.994           0.145
        88     22.848          22.763          23.738          23.750          17.024           0.221
        89     23.161          23.061          23.848          23.945          18.803           0.297
        90     23.513          23.398          24.454          24.398          18.456           0.215
        91     24.591          24.481          25.465          25.530          17.309           0.324
        92     24.964          24.870          25.825          25.890          16.101           0.193
        93     25.502          25.421          26.266          26.392          18.111           0.204
        94     23.786          23.711          24.615          24.597          15.839           0.317
        95     24.174          24.115          24.947          25.033          16.617           0.262
        96     24.226          24.130          25.199          25.192          18.807           0.256
        97     25.291          25.179          26.378          26.376          18.771           0.234
        98     24.109          23.997          25.148          25.122          17.384           0.184
        99     24.574          24.458          25.903          25.729          17.453           0.271
       100     24.793          24.660          26.165          25.975          17.019           0.212
       101     23.757          23.621          25.140          24.888          15.326           0.136
       102     24.153          24.025          25.324          25.200          16.580           0.344
       103     24.443          24.285          25.860          25.721          15.552           0.346
       104     23.608          23.448          25.142          24.861          15.694           0.198
       105     23.731          23.594          25.153          24.925          16.574           0.208
       106     21.806          21.676          23.333          23.028          12.898           0.175
       107     23.075          22.922          24.596          24.308          12.460           0.148
       108     24.680          24.519          26.227          25.997          12.315           0.242
       109     23.925          23.755          25.450          25.205          13.473           0.253
       110     24.238          24.072          25.772          25.528          12.810           0.433
       111     24.178          24.020          25.613          25.387          12.666           0.244
       112     24.949          24.799          26.233          26.106          14.142           0.231
       113     25.888          25.727          27.239          27.112          12.836           0.196
       114     26.630          26.483          27.886          27.843          15.478           0.227
       115     26.374          26.218          27.694          27.602          14.836           0.260
       116     24.618          24.445          26.090          25.886          12.748           0.207
       117     25.998          25.814          27.553          27.331          13.121           0.195
       118     26.910          26.778          28.205          28.135          13.599           0.175
       119     27.182          27.030          28.459          28.404          14.228           0.212
       120     26.356          26.217          27.731          27.640          13.427           0.206
       121     26.761          26.608          28.035          27.994          13.521           0.354
