smiles,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile
COC(=O)c1ccc(/C(=C\c2ccc(OC)c(OC)c2)C(=O)O)cc1O,358.34600000000006,2.8212000000000006,6,2,4.0,0.46490348309754853,0,102.29,0.03324750866740942,0.3246659129858017,0.7061666369438171,0.3392700761556625,0.28995553851127626,0.31445134431123734,0.3926307260990143,0.03250108594074845,0.041668237373232844,0.30840965211391447,0.17041226029396056,0.05256326999515295,0.02787894969806075,0.917598032951355,0.9695772767066956,0.008918134111445397,0.02352086715400219,0.139417514950037,0.032510765641927716,0.08165379464626313,0.15152304917573928,0.12366122901439666,0.4187319099903107,0.11736154705286025,0.1442582279443741,0.048482580855488774,0.04751417748630047,0.05820121951401234,0.04217805154621601,0.2959351897239685,0.16153815239667893,-5.658460625815065,70.33138570528133,40.03770113407184,-15.476466735921871,-11.103217109543301,2.095475041833108,0.18731445397332164,89.26145011759799,-3.5714465387230114,0.6379312896687862,55.409073284218685,59.17022101589763,69.5036835982939,60.85692128732067,63.80379992245056,42.6521907716169,22.489336952307095,69.01899961225281,13.416052733617681,19.697557192710352,37.30127956572315,77.78208607987592,71.9658782473827,79.7983714618069,86.58394726638231,23.924001550988756,47.692904226444355,32.64831329972858,63.590538968592476,21.1709965102753,24.66072120977123,83.94726638231873,33.34625823962776,44.90112446684761,49.70918960837534,76.34742148119426,54.245831717720044,85.49825513765025,71.26793330748352,92.67157813105855,30.244280728964714,53.509112058937575,52.92749127568825,79.99224505622334,74.05971306708027,55.83559519193486,62.504846839860406,34.89724699495929,38.4257464133385,19.309810003877473,77.04536642109345,70.80263668088406,12.02016285381931,35.168670027142305,24.583171772004654,29.778984102365257,72.19852656068244,39.58898797983714,42.264443582784025
COc1cc(/C=C/c2ccccc2)cc(OC)c1CC=C(C)C,308.42100000000005,5.382900000000004,2,0,3.0,0.5264522958926233,0,18.46,0.43482764065265656,0.6897426247596741,0.7661422491073608,0.8351663470268249,0.8217551350593567,0.25927298367023466,0.40462014973163607,0.3545538574457169,0.1568261429667473,0.7678204894065856,0.41967070996761324,0.3940253347158432,0.03234618604183197,0.7586374759674073,0.9996611833572387,0.0066444974858313795,0.016213147900998592,0.6519152462482453,0.2972448796033859,0.12215987592935562,0.31647696495056155,0.040175444632768634,0.9286742568016052,0.7015764117240906,0.7413919925689697,0.14498910196125508,0.3923636913299561,0.6358560562133789,0.1109952338039875,0.7120709955692291,0.770325493812561,-4.652834668335169,109.5263917959362,75.270091487791,-32.34972917505384,-4.5474209764648545,1.6914496319139771,4.40501240329891,101.31107421242669,-7.048068507637431,4.358777234145715,43.15626211709965,91.12058937572702,16.38231872818922,11.768127181077936,20.918960837533927,50.52345870492439,22.489336952307095,8.801861186506397,78.48003101977511,45.83171772004653,45.17254749903063,93.1756494765413,94.84296238852268,72.15975184179915,86.93291973633191,77.85963551764249,69.79449398991858,83.48196975571926,77.12291585886003,82.04730515703761,27.87902287708414,68.3986041101202,76.11477316789453,38.34819697557192,38.46452113222179,95.73478092283831,90.61651803024428,89.72469949592865,89.49205118262893,81.00038774718882,73.16789453276463,83.83094222566886,94.30011632415665,91.54711128344319,95.96742923613803,90.57774331136099,76.77394338891042,77.2004652966266,76.42497091896084,70.45366421093446,92.8266770065917,89.2594028693292,2.7530050407134548,90.84916634354401,10.081426909654905,97.82861574253586,92.74912756882512,1.0856921287320667,70.80263668088406
Oc1cc(O)cc(/C=C/c2ccc(O)c(O)c2)c1,244.24599999999998,2.679400000000001,4,4,4.0,0.4833453356254836,0,80.92,0.5932740092277526,0.0834656149148941,0.42222084403038024,0.9051111578941345,0.45937366485595704,0.08990499526262283,0.44931158423423767,0.09547861218452454,0.1960998609662056,0.5044838070869446,0.7306050181388855,0.08409729301929474,0.013593948306515813,0.637999415397644,0.9983975291252136,0.02528307680040598,0.10359627902507781,0.8316794395446777,0.32515581548213957,0.7255048394203186,0.7073788642883301,0.06530572101473808,0.6665383577346802,0.09968778565526008,0.8956069827079773,0.3503168970346451,0.29654997289180757,0.9392210602760315,0.2807531446218491,0.9295941114425659,0.4211890071630478,-5.413252566376323,92.89100013346075,7.74837445478976,-16.922889538456822,-10.990176930889461,1.9524276459434113,2.343714683070542,78.34703999108902,-2.332093961306117,-1.430017974391253,25.63008918185343,56.80496316401706,46.47150058162078,86.02171384257464,63.80379992245056,44.35827840248158,22.489336952307095,54.65296626599457,87.59208995734781,5.118262892594029,15.005816207832492,95.46335789065529,82.24117875145404,32.880961613028305,88.83288096161303,47.61535478867778,73.32299340829779,51.647925552539746,88.63900736719658,32.64831329972858,14.46297014346646,61.49670414889492,60.79875920899573,72.6250484683986,86.54517254749902,98.44901124466847,91.70221015897634,98.44901124466847,97.01434664598682,87.16556804963164,43.73788290034897,51.221403644823575,98.33268708801862,97.32454439705312,94.57153935633967,98.75920899573478,89.5696006203955,95.57968204730516,59.67429236138038,26.754556029468787,88.17371074059713,38.03799922450562,10.624272974020938,36.370686312524235,18.34044203179527,67.0802636680884,54.32338115548662,63.668088406359054,25.43621558743699
Oc1ccc(/C=C/c2cc(O)c3c(c2)O[C@@H](c2ccc(O)cc2)[C@@H]3c2cc(O)cc(O)c2)cc1,454.4780000000001,5.650600000000008,6,5,3.0,0.25495080920386737,2,110.38000000000001,0.42294961810112,0.04184262752532959,0.49342835545539854,0.25677073895931246,0.5728528559207916,0.2694377988576889,0.5595626473426819,0.06435812637209892,0.05962524004280567,0.6343906879425049,0.21622636765241623,0.24255589693784713,0.09551682434976101,0.877435302734375,0.9717925786972046,0.020733576640486716,0.03285101391375065,0.4853628396987915,0.27990848422050474,0.4215568691492081,0.6138302564620972,0.13919275030493736,0.3605972707271576,0.7699274539947509,0.5893562436103821,0.14109052568674088,0.5504994630813599,0.7765601277351379,0.450059974193573,0.4722375154495239,0.7705833911895752,-5.650830527633492,34.04398417715419,18.0799044316252,-34.31227451295156,-9.003057068143193,2.8943524053613188,3.3740204840228856,89.66335526957754,-5.218392786118123,-3.5331316828140578,76.11477316789453,92.28383094222566,69.5036835982939,90.75222954633578,20.918960837533927,16.595579682047305,68.86390073671966,73.24544397053121,77.78208607987592,1.8999612252811167,18.99961225281117,73.63319115936409,86.66149670414889,73.90461419154711,91.8573090345095,38.85226832105467,53.27646374563784,64.87010469174098,67.0802636680884,65.21907716169058,50.32958511050795,78.8290034897247,33.85032958511051,67.7782086079876,61.69057774331136,92.67157813105855,89.8797983714618,96.78169833268709,96.31640170608763,93.36952307095774,28.034121752617292,86.85537029856533,88.17371074059713,91.39201240791004,97.51841799146956,94.57153935633967,94.68786351298952,55.09887553315238,76.46374563784413,19.5424583171772,47.96432725862737,50.4846839860411,2.3264831329972857,56.72741372625048,73.40054284606437,88.01861186506397,72.78014734393176,11.516091508336565,13.803799922450562
Oc1ccc(/C=C/c2cc(O)c3c(c2)O[C@H](c2ccc(O)cc2)[C@H]3c2cc(O)c3c(c2)O[C@H](c2ccc(O)cc2)[C@H]3c2cc(O)cc(O)c2)cc1,680.7090000000003,8.327400000000004,9,7,1.0,0.0858495507385521,4,160.07,0.30371947437524793,0.02136449981480837,0.4619056522846222,0.11143471673130989,0.5639262735843659,0.23615542352199553,0.5749465644359588,0.04003791976720095,0.035029937978833914,0.6800551533699035,0.20726359412074088,0.1963508039712906,0.09696138724684715,0.8972504615783692,0.9375968337059021,0.017674645688384772,0.018817746732383966,0.3619624823331833,0.24067752659320832,0.2262236088514328,0.42685468792915343,0.12189963534474373,0.25924971997737883,0.8190895080566406,0.4224762201309204,0.07237411960959435,0.5161970973014831,0.7439212560653686,0.3838875114917755,0.34542450606822966,0.8055436491966248,-5.929110846399774,17.534190011929773,29.28551063765746,-2.998772948972051,-9.07653471312801,3.279557328060465,2.9452129454227483,90.13626713160708,-5.1937754134889245,-3.099067688118295,91.97363319115937,98.33268708801862,86.25436215587436,94.37766576192323,2.908103916246607,4.730515703761148,80.1085692128732,86.42884839084917,66.7312911981388,0.46529662659945714,17.409848778596356,61.69057774331136,86.3125242341993,68.86390073671966,92.24505622334237,28.6545172547499,44.90112446684761,70.45366421093446,66.4598681659558,58.16207832493214,50.601008142690965,80.92283830942226,28.848390849166343,63.97828615742536,42.96238852268321,89.18185343156262,88.01861186506397,94.1062427297402,93.60217138425746,92.63280341217526,23.80767739433889,88.75533152384645,79.29430011632415,84.76153547886777,97.24699495928654,93.36952307095774,93.136874757658,40.79100426521907,78.67390461419154,13.493602171384257,30.476929042264445,61.341605273361765,30.903450949980613,56.068243505234584,88.71655680496316,79.37184955409073,73.5944164404808,11.632415664986429,16.05273361768127
Oc1ccc(/C=C/c2cc(O)c3c(c2)O[C@H](c2ccc(O)cc2O)[C@H]3c2cc(O)cc(O)c2)cc1,470.47700000000015,5.356200000000008,7,6,2.0,0.22154720659380492,2,130.61,0.4214863657951355,0.05199466645717621,0.4530722856521606,0.2889232337474823,0.5692526936531067,0.2442655920982361,0.495763498544693,0.0708437766879797,0.07584364246577024,0.606145703792572,0.24041180238127707,0.2194298416376114,0.13883082419633866,0.87674880027771,0.9455247521400452,0.02551368549466133,0.034859124571084976,0.525947368144989,0.2649979293346405,0.3382242053747177,0.5063429296016693,0.10871899500489235,0.34204983711242676,0.7191643834114074,0.44241886734962466,0.1325947679579258,0.49048216342926027,0.7373673796653748,0.41371262073516846,0.4512211620807648,0.7695409893989563,-5.782614884711284,29.576504277977385,16.981727957563397,-23.23982949211905,-9.21116050251811,2.86675241599028,3.0689529737400436,88.87036204232952,-4.968835004822937,-4.126481632064731,78.28615742535867,90.96549050019387,77.35556417215975,93.05932531989143,9.848778596355176,13.920124079100425,68.86390073671966,80.69018999612253,77.58821248545948,2.6366808840635905,16.711903838697168,75.30050407134549,86.54517254749902,70.18224117875145,90.15122140364483,40.82977898410236,57.38658394726638,61.341605273361765,68.67002714230321,61.72935246219465,58.47227607599845,78.55758045754168,30.050407134548273,72.81892206281505,63.28034121752617,93.36952307095774,89.33695230709577,95.96742923613803,94.84296238852268,91.89608375339279,27.25862737495153,84.6839860411012,80.4575416828228,90.92671578131058,97.01434664598682,93.21442419542458,93.7960449786739,52.888716556804965,76.34742148119426,16.05273361768127,43.66033346258239,49.08879410624273,6.397828615742536,54.788677782086076,72.08220240403257,82.27995347033733,71.22915858860023,14.773167894532765,11.516091508336565
COc1ccc(/C=C/c2cc(OC)c(CC=C(C)C)c(OC)c2)cc1,338.447,5.391500000000005,3,0,3.0,0.5001473132968859,0,27.69,0.4028580904006958,0.5429729044437408,0.7484037637710571,0.6314551830291748,0.7522582650184632,0.22712958455085755,0.3250597894191742,0.3447768360376358,0.11223213523626327,0.8010835170745849,0.5691822946071625,0.3676487386226654,0.036388857290148735,0.7874289512634277,0.9988201141357422,0.008264574455097318,0.016070788819342853,0.6694080829620361,0.32046830356121064,0.1066013790667057,0.2112478345632553,0.0397636603564024,0.9126699090003967,0.805400812625885,0.7659314870834351,0.12543007284402846,0.4417929947376251,0.5323266565799714,0.14202182590961457,0.6122906744480133,0.768378221988678,-4.651522300416232,102.44385096007818,73.94204020364137,-26.19498869205311,-4.79112367995183,1.707249493733486,4.3560110879108205,97.91608453240522,-6.892831723056513,5.019854121711167,51.143854207057,91.15936409461031,31.17487398216363,11.768127181077936,20.918960837533927,46.956184567661886,22.489336952307095,13.861962000775494,76.46374563784413,33.2299340829779,42.76851492826677,86.81659557968204,92.98177588212485,67.1190383869717,83.75339278790229,77.43311360992632,64.21093447072508,87.82473827064753,82.78402481582009,79.7983714618069,30.16673129119814,70.53121364870104,64.4823575029081,42.846064366033346,38.27064753780535,96.0837533927879,91.66343544009305,88.6002326483133,81.15548662272198,80.7677394338891,69.48429623885227,88.25126017836371,94.88173710740597,90.61651803024428,96.51027530050406,86.77782086079876,80.06979449398992,67.54556029468786,76.34742148119426,70.60876308646762,90.96549050019387,88.75533152384645,4.846839860411012,89.8797983714618,10.546723536254362,97.55719271035285,87.66963939511439,1.5122140364482357,74.68010856921288
