smiles,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile,PAINS,sa_score
CC1(C)Oc2ccc3c(NC(=O)C34CC56CN7CCCCC7(CC5C4(C)C)C(=O)N6)c2C=C1,447.5790000000002,3.6038000000000014,4,2,4.0,0.6375819277335635,4,70.67,0.1955389335751533,0.9416605949401856,0.6047694861888886,0.0118584818206727,0.4195120006799698,0.2032373711466789,0.3277400970458984,0.2304001674056053,0.0805853337049484,0.9342651963233948,0.724354910850525,0.1235650487244129,0.3481255024671554,0.5491809725761414,0.998813819885254,0.0101686113979667,0.0319061562418937,0.0915791757404804,0.0916520416736602,0.0358806189149618,0.1297516949474811,0.0299677224829792,0.9261690855026246,0.5100871860980988,0.6274600088596344,0.1123212680220604,0.1287091385573148,0.3399597465991973,0.3109643399715424,0.1796819120645523,0.7971705436706543,-4.798881264736314,10.216161599610285,61.3580728325734,41.61403690875053,-7.156677894321715,3.947626381061299,3.1867029563758744,98.9824956486258,-4.55252684026077,9.590103199790358,74.9127568825126,71.26793330748352,46.47150058162078,60.85692128732067,63.80379992245056,65.06397828615742,80.1085692128732,46.68476153547887,51.182628925940286,74.48623497479643,26.13416052733617,35.47886777820861,79.91469561845676,63.047692904226444,83.86971694455215,69.25164792555253,58.43350135711516,99.68980224893367,88.36758433501358,43.58278402481582,79.60449786739046,56.68863900736719,64.36603334625823,48.352074447460254,60.79875920899573,70.33734005428461,71.81077937184955,69.09654905001939,65.87824738270648,77.27801473439317,72.66382318728189,76.03722373012795,89.72469949592865,89.49205118262893,87.66963939511439,79.87592089957347,90.849166343544,17.952694842962387,78.13105854982551,61.41915471112834,23.148507173323,83.32687088018612,83.21054672353625,73.74951531601396,97.24699495928654,84.6839860411012,89.41450174486235,21.40364482357503,90.577743311361,[],6.419954687368525
CC1CC(=O)N2CC34CC5(C(=O)Nc6c7OC=CC(C)(C)Oc7ccc56)C(C)(C)C3CC12C(=O)N4C,491.5880000000004,3.207800000000001,5,1,4.0,0.6022636480377432,5,88.17999999999999,0.0909865505993366,0.914369571208954,0.6265657126903534,0.0006260439215111,0.4815546214580536,0.1809753626585006,0.2263704985380172,0.049186251219362,0.0087523240596055,0.9602049589157104,0.8181236386299133,0.1042853362858295,0.0613170497119426,0.6964641988277436,0.9994555830955504,0.0043606097766314,0.0692693404853344,0.0206495348364114,0.0626423247158527,0.0111537414602935,0.0711917035281658,0.0103291354142129,0.9746801257133484,0.576895797252655,0.6539966821670532,0.0236094122752547,0.0311173780821263,0.199151699244976,0.0720671992748975,0.0912797529250383,0.5017500162124634,-4.540892529284802,16.456947098358917,71.7151069938809,23.06265964403352,-7.028820972262144,4.0523915105779125,2.878380998877932,93.75710806774524,-4.336051026061207,8.502686707166829,80.84528887165568,64.94765412950755,59.1120589375727,36.68088406359054,63.80379992245056,60.87630864676231,83.96665374176037,59.32531989143079,31.446297014346644,69.75571927103529,28.11167119038387,8.76308646762311,83.13299728576968,58.16207832493214,77.85963551764249,32.95851105079488,23.18728189220628,100.0,91.23691353237687,38.85226832105467,40.86855370298565,64.55990694067468,72.15975184179915,29.236138037999226,80.96161302830555,47.42148119426134,65.141527723924,38.4257464133385,40.24815820085304,61.41915471112834,89.91857309034509,78.98410236525785,90.8879410624273,70.53121364870104,66.26599457153935,72.74137262504847,70.95773555641722,4.381543233811555,63.745637844125625,77.54943776657619,29.35246219464909,87.78596355176424,69.60062039550213,74.71888328809617,97.78984102365256,77.70453664210935,80.49631640170608,25.12601783637069,88.21248545948042,[],6.698300006619884
CN1C(=O)C2(O)c3c1cccc3C4(N=C=S)C(=O)C(C=C(Cl)C4(C)C=C)C2(C)C,428.9410000000002,3.7024000000000026,5,1,4.0,0.4426637403739997,4,69.97,0.1764197587966919,0.95904700756073,0.8015188336372375,0.0236470451578497,0.9344285130500792,0.3844660758972168,0.8185104608535767,0.0135451931972056,0.0887338235974311,0.8762064337730407,0.8546495079994202,0.5688689827919007,0.033737666811794,0.7243787407875061,0.9999881029129029,0.0063960629282519,0.0390129756182432,0.2400341063737869,0.2979084774851799,0.0081084011588245,0.1149797901511192,0.0214386628940701,0.9815984249114992,0.6993905782699585,0.7058328747749328,0.0159724490717053,0.1146697551012039,0.957887637615204,0.1336247660219669,0.4994088351726532,0.4285540133714676,-4.3272478591678745,50.51721875518356,60.458617674568245,31.580924885340742,-7.063471253515419,3.467010958368997,3.567213545083459,93.2641839671488,-5.835262706584869,6.955475651171719,71.73322993408297,72.74137262504847,59.1120589375727,36.68088406359054,63.80379992245056,39.27879022877084,80.1085692128732,46.18069018999612,48.313299728576965,78.48003101977511,51.10507948817371,43.35013571151609,97.55719271035284,86.3125242341993,96.93679720822024,7.405971306708026,59.86816595579682,97.28576967816984,92.90422644435829,91.43078712679332,28.53819309810004,66.1108956960062,96.3939511438542,37.34005428460644,66.65374176037224,84.21868941450174,90.65529274912755,30.476929042264445,61.45792943001163,72.31485071733229,92.74912756882512,83.75339278790229,92.86545172547498,63.90073671965878,86.3125242341993,99.18573090345096,79.33307483520744,57.696781698332686,60.10081426909655,90.11244668476154,62.504846839860406,82.82279953470336,76.77394338891042,74.48623497479643,91.97363319115937,90.65529274912755,79.56572314850717,6.32027917797596,83.714618069019,[],5.85230856293099
CC(C)(C=C)C1(CC2NC(=O)C3CCCN3C2=O)C(=O)Nc4cc(O)ccc14,383.4480000000001,1.6737999999999995,4,3,4.0,0.6890363031209026,3,98.74,0.1080907583236694,0.5690434277057648,0.475494784116745,0.0056078595574945,0.339824429154396,0.2954557508230209,0.1496110461652278,0.0663542263209819,0.0200765000656247,0.8600634455680847,0.656165361404419,0.181842827424407,0.0470794297754764,0.3943028748035431,0.9976342439651488,0.020235981978476,0.0656890410929918,0.0377624316141009,0.0258642943575978,0.0497068226337432,0.2485666871070861,0.0065882133087143,0.622111976146698,0.0637295505031943,0.2612483978271484,0.005760443676263,0.0434934960678219,0.1152027793228626,0.081057240627706,0.396572458744049,0.2132326140999794,-5.197735968905674,32.09992762227052,57.43294830482496,-14.090546272299548,-8.71651196664162,2.926514122929975,1.8025889515133489,88.69090868691282,-4.458141591597668,4.394726884756335,61.341605273361765,41.10120201628538,46.47150058162078,77.25862737495153,63.80379992245056,72.9352462194649,75.43621558743699,66.42109344707251,35.284994183792165,35.129895308259016,18.224117875145403,27.025979061651803,75.5331523846452,77.70453664210935,71.69445521519968,39.55021326095385,34.93602171384257,95.96742923613805,85.34315626211709,55.292749127568825,34.703373400542844,47.42148119426134,56.41721597518418,67.0802636680884,79.87592089957347,56.49476541295076,50.4846839860411,76.69639395114385,84.49011244668476,54.866227219852654,40.90732842186894,46.10314075222954,67.27413726250485,47.84800310197751,72.66382318728189,65.64559906940674,72.78014734393176,47.15005816207832,43.73788290034897,37.18495540907328,45.9480418766964,81.69833268708801,13.60992632803412,59.24777045366421,75.30050407134549,56.41721597518418,70.88018611865064,23.226056611089568,70.91896083753393,[],4.131199900287594
COC(=O)C1=COC(C)C2CN3CCC4(C3CC12)C(=O)Nc5cc(OC)ccc45,398.4590000000001,2.0710999999999995,6,1,4.0,0.7689312202248814,5,77.10000000000001,0.2595409885048866,0.9429096460342408,0.657026219367981,0.0290415352210402,0.2953166604042053,0.1127932280302047,0.1250350974500179,0.3421885699033737,0.3530864179134368,0.8489362597465515,0.587482750415802,0.0448723517358303,0.5897406995296478,0.3738176643848419,0.9985237360000612,0.0231857074424624,0.109256325662136,0.1764250382781028,0.0301562789827585,0.026202780380845,0.1212859541177749,0.0048291281098499,0.912499749660492,0.2296701177954673,0.1691751107573509,0.0480231665074825,0.009896464459598,0.0361755300313234,0.12208042293787,0.1788085490465164,0.80628342628479,-4.809016881585056,57.4780470312456,71.48487322393193,-2.119832189710178,-8.801224088218024,3.349742877652955,1.887721925911506,83.39274972817002,-3.396842318163656,5.037144413406009,64.98642884839084,46.72353625436215,69.5036835982939,36.68088406359054,63.80379992245056,84.41256300891818,83.96665374176037,51.49282667700659,61.61302830554478,74.75765800697945,30.67080263668088,45.79294300116324,72.31485071733229,39.976735168670025,69.01899961225281,77.35556417215975,81.426909654905,94.84296238852268,83.52074447460255,18.26289259402869,93.408297789841,45.288871655680495,61.806901899961225,70.22101589763474,87.32066692516479,79.60449786739046,53.16013958898798,61.10895696006204,63.668088406359054,49.94183792167507,69.44552151996898,63.00891818534316,56.49476541295076,79.95347033734005,43.46645986816596,49.74796432725863,78.09228383094222,17.75882124854595,78.75145405195812,60.64366033346258,68.86390073671966,87.70841411399768,32.60953858084529,58.51105079488173,89.64715005816208,57.9682047305157,61.03140752229546,42.80728964715006,74.83520744474602,[],4.759564658074972
Oc1ccc2NC(=O)C(=C/3NC(=O)C(=C3)c4c[nH]c5ccccc45)c2c1,343.3420000000001,2.7501000000000007,3,4,4.0,0.4041629448960702,0,94.22,0.6572460412979126,0.4475647762417793,0.530525416135788,0.9323780417442322,0.6690405070781708,0.230431392788887,0.6544332027435302,0.0943104304373264,0.2395518124103546,0.657421350479126,0.7153210163116455,0.0638337463140487,0.0333029875531792,0.9738311409950255,0.9994237184524536,0.028010031254962,0.0244772212579846,0.9344078898429872,0.2637644931674003,0.1526283666491508,0.4388737678527832,0.0541691794991493,0.8294251561164856,0.4942227721214294,0.8489734530448914,0.2556139886379241,0.5175191164016724,0.9793030619621276,0.6985342502593994,0.8430057287216186,0.7408640146255493,-5.220015280218791,35.95573926918183,23.52393763197488,9.79994751201919,-13.256352965536234,2.4807328481641653,3.14570209189082,96.98284114772866,-6.459294186798582,-9.348734987094408,52.26832105467236,58.278402481582006,31.17487398216363,86.02171384257464,63.80379992245056,34.23807677394339,22.48933695230709,63.55176424970919,90.65529274912755,27.41372625048468,21.132221791392013,96.3939511438542,90.03489724699496,67.85575804575417,93.87359441644048,47.30515703761148,75.95967429236138,67.93330748352074,87.82473827064753,25.51376502520357,28.38309422256689,95.7735556417216,71.69445521519968,75.14540519581233,50.98875533152385,99.3020550601008,89.33695230709577,91.8185343156262,93.87359441644048,84.87785963551764,57.58045754168282,75.41682822799534,97.28576967816984,95.61845676618844,97.24699495928654,99.61225281116712,98.64288483908491,88.48390849166343,74.33113609926328,35.866614967041485,50.05816207832493,56.30089181853431,53.7417603722373,18.534315626211708,46.68476153547887,83.714618069019,86.46762310973246,2.791779759596743,1.667312911981388,[],2.788431335617508
CCC1CN2CCC3(C2CC1C(=COC)C(=O)OC)C(=O)Nc4cccc(O)c34,400.4750000000001,2.4058,6,2,4.0,0.4584718374055314,4,88.1,0.342762815952301,0.8959362387657166,0.4212735831737518,0.0516358425840735,0.4092657208442688,0.1155866235494613,0.2674234434962272,0.2399363368749618,0.4426713287830353,0.8479407668113709,0.4517044723033905,0.0490730132907629,0.475451111793518,0.2485868096351623,0.9961578369140623,0.0279060486704111,0.0479955818504095,0.1768341965973377,0.060728108882904,0.0693595454096794,0.1206544816493988,0.0070650479523465,0.8135286688804626,0.1588053651154041,0.1453184396028518,0.0638331584632396,0.0334566231817007,0.1607473008334636,0.2773884296417236,0.3522646486759185,0.822818398475647,-5.359823087638089,71.16635588824951,78.99456268658348,-17.868350859301884,-8.281476372576837,2.930716833582566,1.6807275578435077,82.13640916385398,-4.101522230719264,5.8467992143380325,65.29662659945716,51.57037611477317,69.5036835982939,60.85692128732067,63.80379992245056,41.95424583171772,80.1085692128732,59.32531989143079,70.60876308646762,66.96393951143854,15.005816207832492,52.30709577355564,79.29430011632415,40.98487785963552,80.61264055835595,69.91081814656843,84.21868941450174,94.8041876696394,78.48003101977511,20.12407910042652,87.08801861186507,36.448235750290806,51.10507948817371,75.02908103916246,71.88832880961613,79.60449786739046,64.67623109732455,83.17177200465296,63.55176424970919,55.79682047305157,55.91314462970144,58.00697944939899,53.0825901512214,82.82279953470336,67.50678557580457,69.716944552152,89.37572702597906,42.07056998836758,79.91469561845676,28.848390849166343,77.66576192322606,90.26754556029468,9.7712291585886,63.5129895308259,75.49437766576192,54.051958123303606,59.13144629701434,29.623885226832105,79.44939899185731,[],4.871352101008405
OCC1OC(Oc2ccc3NC(=O)C(O)(CC(=O)O)c3c2)C(O)C(O)C1O,385.325,-2.5203,9,7,3.0,0.285075120459724,6,186.01,0.1512069776654243,0.3997114777565002,0.5300143122673034,0.0007405128650134,0.0022247123066335,0.1013963364064693,0.0024373970518354,0.0092588744591921,0.0031077633961103,0.0879820168018341,0.0001936743758051,0.0561955004930496,0.1766037574037909,0.7393376708030701,0.1965316355228424,0.0110641537234187,0.0712678186595439,0.0041805432294495,0.0089808011194691,0.0071972528472542,0.0775830596685409,0.0020285572740249,0.0132054148241877,0.0024747327202931,0.0319353677332401,0.0014029345242306,0.0020728603099996,0.0009095669665839,0.0186299335910007,0.1247320279479026,0.0286676797550171,-6.634752647898542,-16.420073800339132,-21.671341531127872,20.30020388784273,-17.755617182770287,2.0367923391842107,-3.158503843403209,43.39127111311689,-0.9842275409577612,-0.6945404085371252,61.806901899961225,9.654905001938737,86.25436215587436,94.37766576192324,20.918960837533927,19.271035284994184,87.12679333074836,89.76347421481194,44.16440480806514,24.544397053121365,21.132221791392013,9.538580845288871,4.8856145792943,36.02171384257464,15.509887553315238,3.722373012795657,13.299728576967816,8.103916246607213,10.701822411787514,22.56688639007367,63.47421481194261,67.31291198138814,10.507948817371071,50.717332299340825,81.65955796820472,22.954633578906552,36.991081814656845,28.227995347033733,44.04808065141528,35.323768902675454,1.8999612252811169,9.305932531989145,22.17913920124079,28.03412175261729,17.52617293524622,12.40791004265219,47.77045366421093,9.228383094222568,16.51803024428073,4.8856145792943,7.056998836758433,7.910042652190771,67.3904614191547,4.07134548274525,21.481194261341606,0.81426909654905,16.634354400930594,83.63706863125242,30.67080263668088,[],4.045409444007393
CN1C(Cc2ccc(Oc3cc4cc(c3O)c5ccc6c(NC(=O)C6(O)CC(NC(=O)C(=O)c7cc(Cl)c(O)c(Cl)c7)C(=O)NC(C(=O)NC4C(=O)NC(C1=O)c8cc(Cl)c(O)c(Cl)c8)c9cc(Cl)c(O)c(Cl)c9)c5)cc2)C(=O)NC(C(=O)O)c%10ccc(O)cc%10,1360.7810000000002,7.702900000000011,16,13,0.0,0.0485929739117982,7,379.89,0.3195450663566589,0.0429701917804777,0.8155712962150574,0.0275256417691707,0.0535889572463929,0.1928527906537055,0.1563808444887399,0.0066182372160255,0.0287581290584057,0.4912164092063903,0.0797314975410699,0.2086597725749016,0.119783316552639,0.9780503153800963,0.7697848320007324,0.0217288877349346,0.0705557480454444,0.1360929429531097,0.1663124904036522,0.0236962690018117,0.1483329892158508,0.3221929267048836,0.1199400290846824,0.4563390135765076,0.4490849882364273,0.1164746195077896,0.1126195080578327,0.5359623670578003,0.3756084263324737,0.1775344595313072,0.3223897486925125,-6.11127497754152,-21.05299321026855,17.984877073019742,144.25713183640448,-12.934103279879318,3.3969548626703867,0.9000325771501311,96.91656643020572,-5.665873582093295,7.553431030199708,98.17758821248546,97.78984102365256,96.37456378441256,97.44086855370298,0.1938735944164404,3.140752229546336,89.78286157425359,96.93679720822024,68.12718107793718,1.9387359441644048,53.58666149670415,44.82357502908104,39.27879022877084,60.41101202016285,72.50872431174874,1.8224117875145405,41.45017448623497,50.52345870492439,52.30709577355564,59.82939123691353,55.409073284218685,96.70414889492052,22.101589763474216,68.67002714230321,81.38813493602171,75.9208995734781,81.77588212485459,58.00697944939899,70.33734005428461,97.59596742923614,15.238464521132222,73.43931756494766,80.72896471500582,89.95734780922838,86.11865063978286,86.81659557968204,92.98177588212484,17.48739821636293,52.73361768127181,10.35284994183792,5.777433113609926,50.36835982939124,97.59596742923614,20.822024040325708,90.61651803024428,40.63590538968592,86.27374951531601,7.444746025591314,85.61457929430011,[],6.439263491482123
COc1ccc2c(NC(=O)C23C=C4N(C3C=C(C)C)C(=O)C5CCCN5C4=O)c1,393.4430000000002,1.9506,4,1,4.0,0.7793293438876422,3,78.95,0.2265303909778594,0.6184858560562134,0.8073454856872558,0.0108653656207025,0.3856319487094879,0.3845128923654556,0.4024532318115234,0.0462042868137359,0.0025449760374613,0.8681877255439758,0.3277621686458588,0.2317434698343277,0.0901283890008926,0.9576304912567138,0.998425543308258,0.0118989559356123,0.0886217683553695,0.0536117538809776,0.0496543832123279,0.0130085762590169,0.0971954733133316,0.0285798545926809,0.9617842197418212,0.3611159197986126,0.5904659330844879,0.0207532063126564,0.036559173092246,0.1180815741419792,0.1841366231441497,0.22243342846632,0.4159737169742584,-4.608159816079485,24.93550449331226,53.670625547471296,15.845339967248655,-10.599755603190648,3.2219631102667896,1.71105000448689,93.52305324163436,-4.233792221349624,2.0135719794139795,64.05583559519194,44.9398991857309,46.47150058162078,36.68088406359054,63.80379992245056,86.04110120201628,75.43621558743699,52.92749127568825,56.37844125630089,39.51143854207057,52.15199689802249,34.625823962776266,77.70453664210935,86.3125242341993,86.89414501744862,31.95036835982939,12.136487010469176,96.47150058162076,73.51686700271424,63.43544009305933,48.70104691740985,90.73284218689416,60.9150833656456,53.12136487010469,85.07173322993408,62.15587436991082,60.79875920899573,42.264443582784025,54.20705699883676,76.580069794494,84.17991469561845,69.17409848778595,88.36758433501358,68.35982939123691,69.01899961225281,65.99457153935634,84.21868941450174,23.768902675455603,59.32531989143079,73.32299340829779,38.193098100038775,79.52694842962389,62.15587436991082,40.63590538968592,87.12679333074836,54.78867778208608,80.1473439317565,26.909654905001936,54.32338115548662,[],4.535738236843404
