smiles,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile,PAINS,sa_score
COc1ccc(cc1OC)C(C=CC)c2cc(C=CC(=O)CC(=O)C=Cc3ccc(O)c(OC)c3)cc(OC)c2O,558.6270000000003,6.095100000000008,8,2,2.0,0.1471903147665256,1,111.52,0.1196125902235508,0.14416374117136,0.5191481947898865,0.1204650081694126,0.8285713911056518,0.2730780333280563,0.8299089193344116,0.0731021933257579,0.0404833476990461,0.83140127658844,0.8880300164222718,0.1673586428165435,0.0266431773081421,0.8335823535919189,0.9841569542884828,0.0185826018452644,0.016900297999382,0.2649090051651001,0.1496347710490226,0.0810771480202674,0.1342458009719848,0.2159125477075577,0.7081104993820191,0.9451315641403198,0.6361607074737549,0.0642683491110801,0.6494923233985901,0.6242676019668579,0.3613490328192711,0.2888509541749954,0.6854411482810974,-5.253649991203679,52.73427847973752,87.75948441203936,-2.4439497520953624,-8.443955659956709,1.5919516876676636,3.3913802910083617,98.46329792244104,-5.957636685232859,-2.726411748520696,86.39007367196588,94.53276463745638,82.35750290810391,60.85692128732067,9.848778596355176,8.646762310973244,54.80806514152772,73.78829003489724,37.53392787902288,9.305932531989145,20.628150445909267,62.89259402869329,94.99806126405583,74.44746025591314,97.01434664598682,41.21752617293525,47.46025591314463,92.32260566110897,94.61031407522296,52.61729352462194,23.73012795657232,74.83520744474602,37.84412563008918,64.8313299728577,39.70531213648701,85.69212873206669,80.37999224505621,85.42070569988367,66.7312911981388,95.65723148507172,47.03373400542846,96.85924777045366,90.03489724699496,82.90034897246994,98.21636293136876,89.99612252811167,92.5164792555254,34.121752617293524,71.3454827452501,33.85032958511051,64.55990694067468,93.1756494765413,32.02791779759597,62.03955021326095,8.026366808840635,88.21248545948042,88.63900736719658,5.69988367584335,17.52617293524622,[],3.5424630637130274
COc1cc(C=CC(=O)C([C@H]2C=C(C)[C@H]3C[C@@H]2[C@@H](C)C[C@H]3C=C(C)C)C(=O)C=Cc4ccc(O)c(OC)c4)ccc1O,570.7260000000003,7.416800000000009,6,2,2.0,0.1754638787038969,5,93.06000000000002,0.2932711824774742,0.4623549342155456,0.7788724660873413,0.0549579802900552,0.3969638347625732,0.3299211651086807,0.4865570485591888,0.0796525763347744,0.0256190597079694,0.8815465211868286,0.7395613372325898,0.2249639391899109,0.0954597786068916,0.7756862998008728,0.9964699625968934,0.0311355628073215,0.0311427120119333,0.1925111651420593,0.1195583201944828,0.0802534706890583,0.1521021038293838,0.1730546042323112,0.6321858763694763,0.9589932441711426,0.8049031853675842,0.2561882019042968,0.6948326110839844,0.7407055735588074,0.3784026861190795,0.3313258945941925,0.6741453349590302,-4.876826201243293,85.32640684021297,120.84590652779124,8.35683714182554,-6.095184587843728,2.5876506361819938,3.9139370945846266,105.43285817960404,-7.403288213625151,0.5007284917992976,87.2818922062815,97.59596742923614,69.5036835982939,60.85692128732067,9.848778596355176,10.663047692904223,83.96665374176037,63.299728576967816,65.68437378829003,28.30554478480031,47.576580069794495,53.39278790228771,78.40248158200853,81.46568437378829,90.03489724699496,43.23381155486623,39.356339666537416,97.67351686700272,89.02675455602946,62.65994571539356,50.29081039162466,69.67816983326871,52.22954633578907,77.08414113997674,60.29468786351299,81.34936021713843,76.580069794494,85.38193098100038,71.3067080263668,94.57153935633968,41.60527336176813,97.712291585886,96.0837533927879,95.65723148507172,98.52656068243505,93.25319891430787,93.05932531989144,38.89104303993796,70.99651027530051,56.49476541295076,85.14928266770066,98.10003877471888,51.803024428072895,82.31872818922062,54.28460643660333,94.57153935633968,97.28576967816984,0.5428460643660333,41.023652578518806,[],5.333656707979999
COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,368.3850000000001,3.3699000000000026,6,2,4.0,0.5481228320623274,0,93.06000000000002,0.3488872528076172,0.4106534063816071,0.498950707912445,0.504116028547287,0.662485682964325,0.2250137567520141,0.6462198555469513,0.0763614118099212,0.1241991326212883,0.5890715837478637,0.7810640931129456,0.1382567696273327,0.0692981608211994,0.7918306469917298,0.986287236213684,0.0382891843095421,0.0414456170052289,0.3651263266801834,0.1881409019231796,0.1622058026492595,0.2318542540073394,0.2038505971431732,0.7263744354248047,0.6051907658576965,0.5727325439453125,0.2020144909620285,0.5491875946521759,0.5680587828159332,0.3898111134767532,0.6072153151035309,0.4890405476093292,-5.155574747817683,76.22538622943976,47.27914798957403,-20.738272759665204,-9.452132587047796,1.444973070573333,2.7066482001499272,91.52279023761989,-5.128992336390672,-7.03661831516383,57.81310585498255,67.23536254362156,69.5036835982939,60.85692128732067,63.80379992245056,54.01318340442032,22.48933695230709,63.299728576967816,71.46180690189996,25.12601783637069,19.30981000387748,83.01667312911981,89.80224893369522,66.7700659170221,93.8348196975572,41.99302055060101,66.26599457153935,59.480418766963936,90.15122140364484,46.83986041101202,43.15626211709965,70.84141139976735,39.12369135323769,80.57386583947266,68.3986041101202,89.29817758821248,84.29623885226832,92.28383094222566,83.59829391236913,95.30825901512212,47.96432725862737,79.99224505622334,87.04924389298178,93.98991857309034,97.47964327258627,87.90228770841411,93.29197363319116,67.1190383869717,63.00891818534316,39.31756494765413,80.69018999612253,75.61070182241178,7.754943776657619,52.07444746025591,5.816207832493214,74.13726250484683,76.38619620007755,12.601783637068632,4.342768514928267,[],2.425673654145715
COc1cc(C=CC(=O)C(C(=O)C=Cc2ccc(O)c(OC)c2)C(C)(C)C=CC[C@H](C)[C@H]3CCC(=C)C=C3)ccc1O,570.7260000000005,7.727000000000009,6,2,2.0,0.1454512613940461,2,93.06000000000002,0.2461395815014839,0.3372752487659454,0.618285846710205,0.095164269208908,0.7962875008583069,0.2076245039701461,0.7939342081546783,0.0433167051523923,0.0871746651828289,0.8803371548652649,0.9024895906448364,0.2655798733234406,0.0455431625247001,0.6643918037414551,0.9984915852546692,0.015002292767167,0.0090699214488267,0.1545380681753158,0.1760103315114975,0.0884217746555805,0.1164048925042152,0.209734109044075,0.7027141213417053,0.9400291800498962,0.7291478157043457,0.0717836339026689,0.7573815107345581,0.8208315968513489,0.3439760088920593,0.4433859288692474,0.7150503158569336,-5.0027498248903175,72.98417141825514,119.22615610521468,5.163359348940296,-6.485105717162338,2.299638043658079,3.534682530791569,106.02545174300954,-7.146163386495706,1.373527379988281,87.2818922062815,97.86739046141916,69.5036835982939,60.85692128732067,9.848778596355176,8.530438154323381,68.86390073671966,63.299728576967816,59.44164404808065,20.35672741372625,27.530050407134546,59.40286932919736,94.14501744862348,64.01706087630865,96.51027530050406,30.593253198914308,59.5967429236138,97.63474214811944,95.03683598293912,68.01085692128731,34.00542846064366,63.08646762310973,61.53547886777821,58.898797983714616,22.99340829778984,78.05350911205893,83.13299728576968,86.42884839084917,62.03955021326095,95.50213260953858,46.490887941062425,96.58782473827064,94.06746801085691,84.72276075998448,99.10818146568435,96.00620395502132,91.93485847227608,51.88057386583947,73.32299340829779,48.778596355176425,78.98410236525785,98.0224893369523,46.76231097324544,79.68204730515704,35.67274137262505,90.03489724699496,97.63474214811944,0.9305932531989144,48.58472276075998,[],4.388508159703441
COc1cc(C=CC(=O)CC(=O)C=Cc2cc(O)c(O)c(OC)c2)ccc1O,384.3840000000001,3.075500000000002,7,3,4.0,0.364057942183161,0,113.29000000000002,0.4561808288097381,0.3272784680128097,0.4703129708766937,0.3556722491979599,0.5164282739162445,0.1370881721377372,0.5249366641044617,0.0465860337018966,0.1390967331826686,0.56326864361763,0.7244617342948914,0.1277657575905323,0.0734586916863918,0.8297393321990967,0.9735853433609007,0.041298065893352,0.0342787683010101,0.408082365989685,0.1385947287082672,0.1447221182286739,0.1836534783244133,0.1421066515147686,0.6159047424793244,0.5187185764312744,0.5871432900428772,0.1348905175924301,0.4942626357078552,0.5481596529483795,0.4175273835659027,0.661853802204132,0.4340877652168274,-5.357085921293866,68.58944537637294,42.77959321867012,-22.63223280875525,-9.907289979609086,1.443554437967307,2.1735653945754327,88.09494623408614,-4.608808962764063,-1.9050861304541435,61.53547886777821,62.81504459092672,77.35556417215975,77.25862737495153,63.80379992245056,29.54633578906553,22.48933695230709,74.9127568825126,79.87592089957347,19.8914307871268,17.875145405195813,78.44125630089182,84.60643660333463,47.34393175649476,90.849166343544,32.02791779759597,67.85575804575417,56.88251260178364,88.36758433501358,44.55215199689802,44.241954245831714,74.36991081814656,34.35440093059325,81.85343156262117,62.73749515316014,90.577743311361,79.139201240791,91.39201240791004,77.43311360992632,93.36952307095774,40.480806514152775,76.26987204342768,87.86351298953082,91.04303993796044,97.05312136487012,87.24311748739821,93.95114385420706,72.19852656068244,60.44978673904614,28.88716556804963,76.11477316789453,73.12911981388135,6.7080263668088405,47.18883288096161,5.777433113609926,63.745637844125625,70.06591702210159,20.240403257076387,21.98526560682435,['catechol_A(92)'],2.58704051169563
COc1cc(C=CC(=O)CC(=O)C=Cc2cc(OC)c(O)c(c2)[C@@H]3C=C(C)[C@H](O)C[C@H]3[C@H](C)CC(=O)C=C(C)C)ccc1O,602.7240000000003,6.342100000000007,8,3,2.0,0.137540205689231,4,130.36,0.2764800995588302,0.1784463375806808,0.5234248340129852,0.074752302095294,0.5938808679580688,0.1480340555310249,0.6366279542446136,0.0332868738099932,0.0494248136878013,0.8398239612579346,0.7780224919319153,0.152636045217514,0.0556502319872379,0.7028494715690613,0.9942710280418396,0.0518072232604026,0.027943829447031,0.2700634449720382,0.2498569995164871,0.0748793069273233,0.1199163533747196,0.1212992772459983,0.607568109035492,0.9286919593811036,0.563186514377594,0.1085425421595573,0.6135488271713256,0.8322622656822205,0.3694412738084793,0.2809435963630676,0.6364227175712586,-5.185765813565356,43.56772668536388,99.14944369829854,-11.619316284234742,-8.261800037849833,2.2906238766109124,2.489859899247413,99.63109407801171,-6.033446873343328,-1.6734333715194225,89.2206281504459,95.50213260953858,82.35750290810391,77.25862737495153,9.848778596355176,7.832493214424195,80.1085692128732,80.69018999612253,63.55176424970919,11.477316789453276,20.78324932144242,56.45599069406747,87.70841411399768,50.135711516091504,93.56339666537416,24.389298177588213,50.36835982939124,93.7960449786739,90.15122140364484,49.476541295075606,38.89104303993796,64.8313299728577,47.2276075998449,84.9941837921675,55.87436991081815,85.92477704536643,88.56145792943,84.72276075998448,63.28034121752617,92.63280341217526,40.015509887553314,95.85110507948818,86.6227219852656,89.18185343156262,98.0612640558356,96.27762698720434,92.8266770065917,32.99728576967817,69.60062039550213,37.53392787902288,56.72741372625048,95.54090732842188,17.13842574641334,63.668088406359054,35.05234587049244,69.94959286545172,90.34509499806126,5.195812330360605,23.92400155098876,[],4.5677914085109315
COc1cc(C=CC(=O)C(C(O)Cc2ccc(C)cc2)C(=O)C=Cc3ccc(O)c(OC)c3)ccc1O,502.5630000000002,4.5080200000000055,7,3,3.0,0.2611992802848305,1,113.29,0.1797828316688537,0.0733744066208601,0.5394639313220978,0.1507709637284278,0.7943021535873414,0.3005741089582443,0.8338324308395386,0.0404872309416532,0.0664539936929941,0.786835765838623,0.8923051238059998,0.2300231128931045,0.0222900982946157,0.7875640988349915,0.9954530715942382,0.0207802910357713,0.0161520129069685,0.3292120844125747,0.2441836401820182,0.0604417737573385,0.1117964461445808,0.2288084775209427,0.5682421267032624,0.9739263176918028,0.5819224715232849,0.0596427056938409,0.6291530072689057,0.8184878945350647,0.2358113914728164,0.2493192911148071,0.7640975713729858,-5.232708113735795,52.6071641367638,91.07495767290445,0.8696796415166773,-8.63829812243695,1.7839341734095715,3.058117477335993,102.24996860336404,-6.077560326944924,-1.9307337362951085,82.16362931368748,84.21868941450174,77.35556417215975,77.25862737495153,20.918960837533927,17.13842574641334,54.80806514152772,74.9127568825126,48.93369523070957,4.652966265994571,21.59751841799147,66.22721985265606,94.1062427297402,78.28615742535867,97.0918960837534,29.00348972469949,55.17642497091896,86.15742535866615,94.68786351298952,63.20279177975959,20.589375727025978,70.53121364870104,49.476541295075606,67.85575804575417,38.34819697557192,88.21248545948042,88.21248545948042,80.34121752617293,60.72120977122916,96.0449786739046,37.34005428460644,98.72043427685148,87.39821636293136,82.04730515703761,98.10003877471888,95.96742923613805,87.74718883288097,28.615742535866616,76.11477316789453,35.129895308259016,64.52113222179139,93.87359441644048,38.61962000775495,59.9457153935634,12.524234199302054,82.00853043815432,93.67972082202404,4.808065141527724,21.79139201240791,[],3.2179415390640758
COc1cc(C=CC(=O)CC(=O)C=Cc2cc(OC)c(O)c(OC)c2)ccc1O,398.4110000000001,3.378500000000003,7,2,4.0,0.493044859602046,0,102.29000000000002,0.2627447605133056,0.3824673861265182,0.5090868532657623,0.4008135080337524,0.585273802280426,0.1905559003353119,0.5985687792301178,0.0708378121256828,0.1056346178054809,0.6438806176185607,0.8182344913482666,0.1293117240071296,0.0599661741405725,0.8440936923027038,0.9768146276474,0.0384416418150067,0.0358398277312517,0.3667213588953018,0.1413129895925521,0.1013691283762455,0.1360328420996666,0.1564143322408199,0.7223624229431153,0.6216242611408234,0.5312452495098114,0.1357684627175331,0.481058794260025,0.5053040444850921,0.3908469170331955,0.5526019752025604,0.5242908000946045,-5.260083140965682,83.09762655881698,63.113292009166216,-21.07872272188768,-9.228559589544911,1.380907379107701,2.675217437282353,90.36893356124496,-4.983560683482273,-1.6731820923356928,64.94765412950755,67.429236138038,77.35556417215975,60.85692128732067,63.80379992245056,45.9480418766964,22.48933695230709,69.01899961225281,62.07832493214424,23.18728189220628,20.007754943776657,79.99224505622334,87.39821636293136,60.06203955021326,92.63280341217526,40.82977898410236,62.89259402869329,66.30476929042264,91.23691353237687,45.05622334238077,40.36448235750291,75.5331523846452,35.129895308259016,80.61264055835595,64.01706087630865,89.33695230709577,79.4881737107406,88.09616130283055,67.15781310585498,93.98991857309034,47.84800310197751,80.8065141527724,85.45948041876696,91.08181465684372,96.93679720822024,85.73090345094998,93.33074835207444,62.543621558743695,65.18030244280729,33.65645599069407,84.06359053896858,84.25746413338503,7.599844901124467,54.51725474990306,4.69174098487786,73.40054284606437,74.21481194261341,14.46297014346646,23.92400155098876,[],2.5045072292135337
COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,368.3850000000001,3.3699000000000026,6,2,4.0,0.5481228320623274,0,93.06000000000002,0.3488872528076172,0.4106534063816071,0.498950707912445,0.504116028547287,0.662485682964325,0.2250137567520141,0.6462198555469513,0.0763614118099212,0.1241991326212883,0.5890715837478637,0.7810640931129456,0.1382567696273327,0.0692981608211994,0.7918306469917298,0.986287236213684,0.0382891843095421,0.0414456170052289,0.3651263266801834,0.1881409019231796,0.1622058026492595,0.2318542540073394,0.2038505971431732,0.7263744354248047,0.6051907658576965,0.5727325439453125,0.2020144909620285,0.5491875946521759,0.5680587828159332,0.3898111134767532,0.6072153151035309,0.4890405476093292,-5.155574747817683,76.22538622943976,47.27914798957403,-20.738272759665204,-9.452132587047796,1.444973070573333,2.7066482001499272,91.52279023761989,-5.128992336390672,-7.03661831516383,57.81310585498255,67.23536254362156,69.5036835982939,60.85692128732067,63.80379992245056,54.01318340442032,22.48933695230709,63.299728576967816,71.46180690189996,25.12601783637069,19.30981000387748,83.01667312911981,89.80224893369522,66.7700659170221,93.8348196975572,41.99302055060101,66.26599457153935,59.480418766963936,90.15122140364484,46.83986041101202,43.15626211709965,70.84141139976735,39.12369135323769,80.57386583947266,68.3986041101202,89.29817758821248,84.29623885226832,92.28383094222566,83.59829391236913,95.30825901512212,47.96432725862737,79.99224505622334,87.04924389298178,93.98991857309034,97.47964327258627,87.90228770841411,93.29197363319116,67.1190383869717,63.00891818534316,39.31756494765413,80.69018999612253,75.61070182241178,7.754943776657619,52.07444746025591,5.816207832493214,74.13726250484683,76.38619620007755,12.601783637068632,4.342768514928267,[],2.425673654145715
COc1cc(C=CC(=O)CC(=O)C=Cc2cc(OC)c(O)c(c2)C(C)C=Cc3cc(OC)c(OC)cc3OC)ccc1O,588.6530000000002,6.212600000000008,9,2,2.0,0.1671679984739593,1,120.75000000000004,0.124744264036417,0.1342386111617088,0.5234663844108581,0.1616301476955413,0.8284986734390258,0.2636726647615433,0.8006256461143494,0.0846999585628509,0.0351032696664333,0.8233826756477356,0.8730247855186463,0.1520934976637363,0.0277024438604712,0.8748828530311584,0.9800872564315796,0.0184017248451709,0.0166040258482098,0.3597895294427872,0.203386777639389,0.0710720468312502,0.1196594610810279,0.225031042098999,0.7382947564125061,0.9574154734611512,0.6792695045471191,0.0893471993505954,0.6413550257682801,0.6425160765647888,0.3552881956100464,0.2923069566488266,0.7303701996803283,-5.32405356617945,60.37609347348481,96.89802059740032,16.667444373153742,-8.65204953174774,1.6286432677918818,3.567252427645721,99.40658466617164,-5.953915183571151,-0.8817821398575981,88.71655680496316,95.153160139589,86.25436215587436,60.85692128732067,9.848778596355176,9.887553315238463,54.80806514152772,78.40248158200853,39.00736719658782,8.646762310973244,20.78324932144242,67.04148894920512,94.99806126405583,72.81892206281505,96.62659945715392,44.746025591314464,44.9398991857309,91.27568825126018,93.8348196975572,49.36021713842575,24.466847615354787,78.40248158200853,36.33191159364095,64.67623109732455,39.20124079100427,89.18185343156262,85.76967816983327,83.59829391236913,63.20279177975959,95.92865451725474,48.778596355176425,97.63474214811944,91.8185343156262,86.81659557968204,98.17758821248546,90.77161690577744,92.32260566110897,34.47072508724312,74.02093834819698,30.51570376114773,70.76386196200077,94.95928654517256,63.43544009305933,59.86816595579682,8.724311748739822,90.65529274912755,90.15122140364484,5.69988367584335,29.042264443582784,[],3.530081762395712
