smiles,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile,PAINS
O=S1(=O)C(=C(OCc2ccccc2)c3ccccc13)c4ccccc4,348.4230000000001,4.516500000000003,3,0,4.0,0.6962957699469549,0,43.370000000000005,0.0639851316809654,0.5948174476623536,0.7728173494338989,0.6430240929126739,0.9741098880767822,0.5716309189796448,0.9406627297401428,0.0530694887042045,0.0815042734146118,0.6230248153209687,0.6758588671684265,0.4700458943843841,0.0146057404577732,0.943430733680725,0.9998581409454346,0.0062090141698718,0.021302630752325,0.1266342207789421,0.1882164031267166,0.1479609794914722,0.3747061789035797,0.1516410492360592,0.9472656130790712,0.4339173883199692,0.6844284176826477,0.0299779513850808,0.0604848220944404,0.6799941897392273,0.0584080930799245,0.2637511223554611,0.6741084456443787,-4.7428933245009866,63.806763022740526,35.87097818895453,52.17507756347752,-5.107578168430158,3.23902269144036,3.305232015117647,101.27391339214984,-6.051573736427317,6.417884895561758,53.12136487010469,84.3350135711516,31.17487398216363,11.768127181077936,63.80379992245056,74.56378441256301,22.48933695230709,25.610701822411787,23.768902675455603,37.068631252423415,46.2582396277627,87.04924389298178,99.18573090345096,95.85110507948818,98.79798371461808,35.05234587049244,58.58860023264831,63.125242341993015,86.15742535866615,87.01046917409849,15.199689802248932,87.78596355176424,83.24932144241954,36.7972082202404,46.68476153547887,74.99030632027917,84.29623885226832,91.5083365645599,91.77975959674292,93.75727025979062,78.86777820860799,72.50872431174874,91.8960837533928,73.74951531601396,77.74331136099264,92.08995734780925,67.23536254362156,30.55447848003102,70.99651027530051,65.06397828615742,72.89647150058161,67.04148894920512,87.78596355176424,88.52268321054672,87.51454051958123,86.70027142303218,92.59402869329196,5.0794881737107405,81.77588212485459,[]
Oc1ccc(C(Cc2cc(O)cc(O)c2)c3cc(C=Cc4cc(O)cc(O)c4)c(O)cc3O)c(O)c1,488.4920000000002,4.876400000000009,8,8,3.0,0.1781923464582325,1,161.84,0.1916141480207443,0.0541615672409534,0.3575553894042969,0.5807838082313538,0.8107605695724487,0.3295321941375732,0.7559569001197814,0.1080145947635173,0.1578431196510791,0.6449899792671203,0.4702893912792206,0.2437372088432312,0.0957999836653471,0.8174949049949646,0.9728403925895692,0.0124295298941433,0.0118399421684443,0.3401571005582809,0.245039501786232,0.1911405190825462,0.3012124896049499,0.1180961914360523,0.3505405753850937,0.6213693380355835,0.3453847527503967,0.0195164458826184,0.5229446887969971,0.737406587600708,0.2812512189149856,0.5288493394851684,0.8083037614822388,-5.789566102072128,25.231661268343068,17.377512030161178,1.5944814285043152,-8.715501157947713,2.2657952980865383,2.827763294845954,90.49691119666784,-4.573051997023063,-3.2807360333381697,80.49631640170608,87.55331523846452,82.35750290810391,95.2888716556805,20.918960837533927,10.77937184955409,54.80806514152772,86.77782086079876,50.639782861574254,2.830554478480031,11.865063978286155,85.42070569988367,94.53276463745638,81.426909654905,95.7735556417216,50.98875533152385,69.91081814656843,66.4598681659558,78.98410236525785,65.37417603722373,50.40713454827453,73.05157037611477,34.121752617293524,54.28460643660333,29.00348972469949,88.56145792943,88.290034897247,93.33074835207444,88.52268321054672,92.36138037999224,27.607599844901124,80.8065141527724,74.33113609926328,67.46801085692128,97.3633191159364,93.21442419542458,89.5696006203955,60.72120977122916,78.86777820860799,15.858860023264832,38.34819697557192,49.55409073284218,40.20938348196975,59.24777045366421,33.81155486622722,76.89026754556029,74.44746025591314,20.860798759209,15.316013958898797,[]
Oc1ccc(cc1)C2Oc3cc(O)cc(C=C/c4ccc5OC(C(c5c4)c6cc(O)cc7OC(C(c8cc(O)cc(O)c8)c67)c9ccc(O)cc9)c%10ccc(O)cc%10)c3C2c%11cc(O)cc(O)c%11,906.9400000000004,11.00419999999998,12,9,0.0,0.0652479785003474,6,209.76,0.1669456496834755,0.0228035600855946,0.47036794424057,0.1258109129965305,0.801570200920105,0.2671109229326248,0.8249362468719482,0.0550831966102123,0.0569624528288841,0.7203409433364868,0.3616958826780319,0.168826638162136,0.0426415242254734,0.8845511078834534,0.9818852424621582,0.0076261789072304,0.0088000252377241,0.235624760389328,0.1871534049510956,0.1420078739523887,0.3614720046520233,0.1093864828348159,0.3002777516841888,0.8396750211715698,0.3104696929454803,0.0180932449176907,0.4440619170665741,0.8180767059326172,0.2829287707805633,0.2654744744300842,0.8457572221755981,-5.94546743741393,19.69683397801388,36.22701670779798,0.621926670555537,-9.130873769277168,3.3064138356699067,3.103741062889864,91.43866600775743,-5.0781234710510414,-3.002738574783026,95.7735556417216,99.6510275300504,92.32260566110897,96.06436603334626,0.1938735944164404,3.8386971694455214,87.12679333074836,92.74912756882512,46.80108569212873,0.5816207832493214,17.875145405195813,63.43544009305933,94.37766576192324,73.43931756494766,97.01434664598682,35.789065529274914,52.61729352462194,75.99844901124467,74.64133385032959,52.888716556804965,32.80341217526173,79.60449786739046,37.14618069018999,41.10120201628538,22.41178751454052,84.10236525785187,84.17991469561845,91.23691353237687,91.39201240791004,91.93485847227608,25.785188057386584,89.91857309034509,72.15975184179915,66.30476929042264,96.51027530050406,95.96742923613805,89.64715005816208,30.70957735556417,81.38813493602171,13.260953858084529,32.41566498642885,67.429236138038,38.27064753780535,55.44784800310197,89.10430399379604,82.82279953470336,76.26987204342768,13.299728576967816,16.51803024428073,[]
OCC1OC(Oc2cc(O)cc(C=Cc3ccc4OC(C(c5cc(O)cc(O)c5)c4c3)c6ccc(O)cc6)c2)C(O)C(O)C1O,616.6190000000005,3.1237000000000044,11,8,1.0,0.1424845053428587,7,189.53,0.3097112387418747,0.0287533981725573,0.4817345261573791,0.044034403655678,0.4819851100444793,0.2361354157328605,0.394300764799118,0.0642973255366086,0.051721908757463,0.6925629019737244,0.1402976866811514,0.16052216142416,0.1379979960620403,0.8403138756752014,0.8357942223548889,0.014065693016164,0.0226413171738386,0.2244085013866424,0.1182727575302124,0.061331170797348,0.1780184045433998,0.0292164055630564,0.2455497026443481,0.6371989578008652,0.2595483362674713,0.0208129627630114,0.1225356426090002,0.4571768343448639,0.173080325871706,0.1626567676663398,0.8239624261856079,-6.30352315633886,21.76467379504856,52.93556287803381,-35.03153793512207,-11.78237539549784,3.2944128923316534,2.117574699686596,90.74591187568616,-3.892191675541203,1.1546917628098856,90.30632027917795,63.35789065529275,90.73284218689416,95.2888716556805,2.908103916246607,8.414113997673518,89.78286157425359,90.18999612252811,67.04148894920512,0.8530438154323381,18.534315626211708,50.56223342380768,83.17177200465296,68.86390073671966,86.70027142303218,38.85226832105467,51.02753005040714,71.77200465296626,60.06203955021326,51.143854207057,58.20085304381543,75.30050407134549,23.691353237689025,57.3090345094998,48.73982163629314,83.28809616130283,76.15354788677782,80.65141527723924,76.34742148119426,76.96781698332687,23.226056611089568,81.54323381155487,67.15781310585498,68.43737882900349,87.04924389298178,83.83094222566886,83.28809616130283,15.316013958898797,79.95347033734005,7.561070182241178,34.548274525009695,78.98410236525785,2.1713842574641333,29.08103916246607,88.98797983714618,62.38852268321055,74.64133385032959,33.85032958511051,46.529662659945714,[]
OCC1OC(Oc2cc(O)cc(c2)C3C(Oc4ccc(C=Cc5cc(O)cc(O)c5)cc34)c6ccc(O)cc6)C(O)C(O)C1O,616.6190000000005,3.1237000000000035,11,8,1.0,0.1424845053428587,7,189.53,0.2999619781970978,0.0265067968517541,0.4593753218650818,0.0522066658362746,0.4967848122119903,0.2124554187059402,0.3933937788009644,0.058691613189876,0.0515509528107941,0.669286060333252,0.1398352958261966,0.15098597407341,0.1259138621389866,0.8416232585906982,0.8315682291984559,0.0157218400621786,0.0230813334695994,0.2300934910774231,0.1311777748167514,0.0640497803688049,0.173453976213932,0.030269012786448,0.2315819472074508,0.5992743581533432,0.2365844637155532,0.0227880501188337,0.1246527858078479,0.4854049533605575,0.1729084350168705,0.1679132759571075,0.8173230648040771,-6.335426423185146,22.07077609961113,52.08739918821351,-26.01684141696168,-11.886267840809367,3.2543708991947,1.968325698764719,90.45041621032811,-3.9648601054643695,2.2089982015279457,90.30632027917795,63.35789065529275,90.73284218689416,95.2888716556805,2.908103916246607,8.414113997673518,89.78286157425359,90.18999612252811,66.4598681659558,0.81426909654905,17.022101589763473,52.53974408685537,83.83094222566886,64.4823575029081,86.66149670414889,37.14618069018999,50.94998061264056,69.09654905001939,60.06203955021326,49.16634354400931,56.26211709965103,75.37805350911205,23.61380379992245,60.13958898797984,49.24389298177588,83.83094222566886,78.1698332687088,81.54323381155487,75.5331523846452,77.35556417215975,22.48933695230709,79.83714618069018,65.21907716169058,69.87204342768514,87.16556804963164,85.0329585110508,83.28809616130283,16.169057774331137,79.52694842962389,6.940674680108569,34.93602171384257,78.63512989530825,4.963164017060876,28.6545172547499,88.13493602171384,59.44164404808065,74.44746025591314,32.64831329972858,55.56417215975184,[]
Oc1ccc(C=Cc2cc(O)cc3OC(C(c4cc(O)cc5OC(C(c6cc(O)cc(O)c6)c45)c7ccc(O)cc7)c23)c8ccc(O)cc8)cc1,680.7090000000003,8.32740000000001,9,7,1.0,0.0858495507385521,4,160.07,0.2011135265231132,0.0255322635173797,0.4741498410701751,0.1250469386577606,0.7192764043807983,0.2707577854394912,0.7619833707809448,0.0506046613678336,0.0471969973295927,0.6989506721496582,0.2413105085492134,0.1966021433472633,0.0489290805533528,0.8887442111968994,0.9713648319244385,0.0097704164218157,0.0105174925178289,0.252475219964981,0.1912099301815032,0.1639923557639122,0.3913856983184814,0.1184525601565837,0.2946779668331146,0.8142996072769165,0.3348879545927047,0.0266346646472811,0.4737602353096008,0.7877660036087036,0.3086416721343994,0.3075901210308075,0.8297717213630676,-5.874285439461737,19.97413206976188,31.70864236692889,-4.09314131776371,-8.90155537075454,3.215769390205673,3.0428707720699824,90.95715915157102,-5.247487100558489,-3.155429783423596,91.97363319115937,98.33268708801862,86.25436215587436,94.37766576192324,2.908103916246607,4.730515703761148,80.1085692128732,86.42884839084917,52.22954633578907,0.7754943776657619,18.14656843737883,63.39666537417604,91.97363319115937,74.09848778596356,95.85110507948818,33.81155486622722,49.43776657619232,72.78014734393176,68.7088018611865,58.23962776269872,35.67274137262505,79.95347033734005,33.69523070957735,47.2276075998449,26.289259402869327,85.0329585110508,84.45133772780147,92.36138037999224,92.67157813105857,92.40015509887552,25.43621558743699,88.52268321054672,73.67196587824738,72.39240015509887,96.89802248933697,94.99806126405583,90.81039162466072,36.21558743699108,80.26366808840636,14.26909654905002,32.80341217526173,63.125242341993015,29.158588600232648,57.6580069794494,86.9716944552152,81.77588212485459,75.14540519581233,11.20589375727026,15.936409461031406,[]
COc1cc2OCC(=Cc2c(OC)c1CC=C(C)C)c3ccc(O)cc3O,368.4290000000001,4.5567000000000055,5,2,4.0,0.7576274683572466,0,68.15,0.4185518831014633,0.6188404560089111,0.4919817209243774,0.9666719436645508,0.9689524888992308,0.1631322428584098,0.8363767623901367,0.5158301651477813,0.7307494282722473,0.7406569361686707,0.9213312983512878,0.0705127697438001,0.0620047736912965,0.6233069419860839,0.999767804145813,0.0102087571285665,0.0155288789421319,0.8521714687347413,0.5299563884735108,0.2960102945566177,0.3283929139375686,0.1215451881289482,0.94856458902359,0.7903218984603881,0.643717747926712,0.2150782749056816,0.6551983237266541,0.8410519957542419,0.5129971623420715,0.5940452218055725,0.868695878982544,-5.055193052709457,82.60469977381305,69.35222092863856,-18.65090640855505,-8.041718020738347,2.572549456511989,3.453300362667801,95.34673863713718,-5.316412106456363,-0.9605360101858162,57.81310585498255,84.52888716556805,59.1120589375727,60.85692128732067,63.80379992245056,83.09422256688639,22.48933695230709,45.09499806126406,77.39433889104303,39.51143854207057,18.92206281504459,97.94493989918573,98.9918573090345,53.66421093447072,97.16944552151996,86.77782086079876,91.5471112834432,78.90655292749128,95.73478092283833,28.189220628150444,40.98487785963552,60.9150833656456,79.52694842962389,48.42962388522683,37.068631252423415,98.60411012020164,97.4020938348197,95.23070957735555,89.95734780922838,92.63280341217526,79.33307483520744,87.90228770841411,90.34509499806126,94.4552151996898,98.29391236913531,96.35517642497092,96.0449786739046,65.99457153935634,83.48196975571926,45.40519581233036,83.79216750678557,87.08801861186507,9.073284218689414,65.91702210158977,53.431562621171,88.71655680496316,83.36564559906941,10.469174098487786,28.576967816983327,[]
Oc1ccc(C=Cc2cc(O)c3C(C(Oc3c2)c4ccc(O)cc4)c5cc(O)c6C(C(Oc6c5)c7ccc(O)cc7)c8cc(O)cc(O)c8)cc1,680.7090000000003,8.327400000000004,9,7,1.0,0.0858495507385521,4,160.07,0.188753792643547,0.0221071191132068,0.4855609059333801,0.0964167691767215,0.6932088494300842,0.2810959339141846,0.7470353245735168,0.0424553016200661,0.0410362090915441,0.6911465764045716,0.2240524798631668,0.2168062925338745,0.0485765535384416,0.8910083889961242,0.9649925589561462,0.0089574927929788,0.0104435770772397,0.2295578330755233,0.1722781538963317,0.1503684028983116,0.3829580008983612,0.1126161538064479,0.2697234243154526,0.807204520702362,0.325433412194252,0.02406194973737,0.453459644317627,0.7597529053688049,0.2675282806158066,0.2945416152477264,0.8207166075706482,-5.90013256507836,17.62842507047921,32.51454627217356,-6.593320802551176,-8.94956035978542,3.283997845875608,2.987774656817847,91.2195734475468,-5.231302931337167,-2.647339392164002,91.97363319115937,98.33268708801862,86.25436215587436,94.37766576192324,2.908103916246607,4.730515703761148,80.1085692128732,86.42884839084917,50.17448623497479,0.4652966265994571,18.65063978286157,59.557968204730514,90.77161690577744,75.30050407134549,95.69600620395502,30.08918185343156,47.537805350911206,71.65568049631639,67.85575804575417,60.99263280341217,35.5176424970919,80.1085692128732,32.49321442419542,44.9398991857309,26.09538580845289,83.714618069019,82.78402481582009,91.8185343156262,92.24505622334236,92.05118262892594,24.311748739821635,88.36758433501358,73.16789453276463,70.76386196200077,96.66537417603722,94.06746801085691,89.02675455602946,34.703373400542844,79.7983714618069,13.997673516867003,30.51570376114773,63.8231872818922,24.69949592865452,57.3090345094998,88.79410624272974,80.57386583947266,75.84335013571152,11.516091508336563,17.797595967429235,[]
COc1ccc(C(=Cc2ccc(O)cc2OC)C=O)c(O)c1,300.31000000000006,2.8545000000000007,5,2,4.0,0.5042820115999052,0,75.99,0.5023910284042359,0.3268757045269012,0.4482988387346268,0.9467772364616394,0.8473567724227905,0.141880939900875,0.7077624201774597,0.1564779460430145,0.3667631655931472,0.5395668983459473,0.9147733330726624,0.0467558227479457,0.027340842038393,0.6395483791828156,0.9993459105491638,0.0222872553393244,0.035870462283492,0.5014133632183075,0.4895077228546142,0.4417718946933746,0.5445871889591217,0.1563899978995323,0.8981599688529969,0.3820254266262054,0.6143903136253357,0.308602911233902,0.4626282095909119,0.8161600589752197,0.4191823899745941,0.6907332301139831,0.5359363436698914,-5.032948333915836,100.16271678585444,41.519048745829096,-8.123171692062868,-9.921701710203031,1.7084001815893517,2.489678229827708,85.19241271417275,-4.000869187260927,-5.626994692974767,40.480806514152775,59.82939123691353,59.1120589375727,60.85692128732067,63.80379992245056,47.576580069794495,22.48933695230709,50.67855758045754,82.82279953470336,19.852656068243505,16.32415664986429,96.97557192710352,95.61845676618844,48.70104691740985,94.95928654517256,59.86816595579682,81.96975571927103,55.17642497091896,95.54090732842188,19.23226056611089,24.117875145405197,61.69057774331136,70.18224117875145,69.25164792555253,64.01706087630865,92.94300116324156,96.7429236138038,96.97557192710352,95.424583171772,93.98991857309034,66.53741760372237,70.3761147731679,89.2594028693292,96.93679720822024,96.78169833268709,95.88987979837144,94.02869329197362,74.79643272586273,65.8006979449399,46.99495928654517,90.26754556029468,72.04342768514928,21.94649088794106,47.03373400542846,10.58549825513765,69.94959286545172,64.09461031407523,31.834044203179527,6.669251647925552,[]
COc1ccc(C2=Cc3ccc(O)cc3OC2)c(O)c1O,286.283,2.745000000000002,5,3,4.0,0.739740449399515,0,79.15,0.6671247601509094,0.4476707816123962,0.5019662827253342,0.9725687980651856,0.711034893989563,0.0675368070602417,0.4486685335636139,0.2257564008235931,0.6381475448608398,0.6411014676094056,0.8912806630134582,0.0131559741683304,0.0188557840883731,0.735001289844513,0.9998446941375732,0.0216749154962599,0.0503585748374462,0.9190645575523376,0.3764641940593719,0.5173253417015076,0.6098056316375733,0.0518220392987132,0.9021242260932922,0.3251581192016601,0.7793605208396912,0.4798267245292663,0.2770426869392395,0.8511300444602966,0.501966142654419,0.8014794230461121,0.6430360674858093,-5.221298534595099,107.2493098243583,24.62032341428757,-32.75968169618771,-10.358155309423262,2.3210364278607134,2.5068844278435667,87.47058655672352,-3.5134512429605658,0.1380534602192824,36.448235750290806,58.20085304381543,59.1120589375727,77.25862737495153,63.80379992245056,80.7677394338891,22.48933695230709,53.043815432338114,91.08181465684372,27.41372625048468,19.58123303606049,98.17758821248546,91.5471112834432,24.544397053121365,88.83288096161303,68.78635129895308,89.10430399379604,65.8006979449399,94.68786351298952,5.583559519193486,18.030244280728965,66.96393951143854,82.78402481582009,68.67002714230321,73.40054284606437,99.22450562233423,93.95114385420706,97.4020938348197,96.23885226832104,84.3350135711516,67.23536254362156,67.62310973245444,95.38580845288872,98.60411012020164,94.14501744862348,96.54905001938737,95.92865451725474,83.94726638231873,69.91081814656843,35.866614967041485,92.32260566110897,57.115160915083365,2.6366808840635905,42.69096549050019,37.107405971306704,70.45366421093446,68.74757658006979,40.86855370298565,37.727801473439314,['catechol_A(92)']
