smiles,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile,PAINS
COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,368.3850000000001,3.3699000000000026,6,2,4.0,0.5481228320623275,0,93.06000000000002,0.4237367480993271,0.3438977807760238,0.4632271885871887,0.4391284942626953,0.5821750879287719,0.177773842215538,0.5682632386684418,0.0527957983314991,0.1199372537434101,0.5721547424793243,0.7511221528053283,0.1187956027686596,0.0621451392769813,0.8443647503852845,0.9844539880752564,0.0511375397443771,0.0490765631198883,0.4215453743934631,0.2105017125606537,0.2531521663069725,0.2961177825927734,0.2081835657358169,0.7391204357147216,0.6274541676044464,0.7086574912071228,0.3741547763347626,0.6016131937503815,0.6641160249710083,0.4627173066139221,0.6761642217636108,0.5276173949241638,-5.170636399409854,75.9735488247746,48.93690171669139,-22.986871651949915,-9.518760966164068,1.4368417978420065,2.752562516066173,91.00855849168173,-5.086341079248267,-6.87379514448008,57.77433113609926,67.23536254362156,69.5036835982939,60.85692128732067,63.80379992245056,54.01318340442032,22.48933695230709,63.299728576967816,77.85963551764249,20.628150445909267,17.448623497479645,81.46568437378829,87.20434276851492,57.03761147731679,92.12873206669252,34.97479643272586,65.29662659945716,57.696781698332686,89.33695230709577,42.69096549050019,41.062427297402095,75.5719271035285,37.96044978673905,84.80031019775106,72.78014734393176,91.00426521907715,86.27374951531601,94.7654129507561,88.32880961613029,95.424583171772,48.93369523070957,80.96161302830555,92.86545172547498,97.67351686700272,97.82861574253586,91.74098487785965,94.99806126405583,73.5944164404808,65.41295075610702,38.54207056998837,80.4575416828228,76.73516867002714,6.5141527723924,51.4540519581233,5.544784800310198,75.06785575804575,75.30050407134549,13.067080263668087,4.536642109344707,[]
COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC=C(OS(O)(=O)=O)C(OC)=C2)=CC=C1O,448.4490000000002,2.8459000000000008,8,2,4.0,0.3192477388343032,0,136.43,0.3421816945075989,0.4362000823020935,0.474218612909317,0.3694023519754409,0.4866374909877777,0.2426129996776581,0.4317007005214691,0.0511025678366422,0.1104545839130878,0.385950818657875,0.4903759956359863,0.3965883135795593,0.1978759758174419,0.8903071761131287,0.8386447906494141,0.042956724949181,0.0572266459465026,0.1273456774652004,0.0446013875305652,0.1115153059363365,0.1522598579525947,0.1214270997792482,0.4920566290616989,0.583001309633255,0.5653744637966156,0.0957134522497654,0.223685348033905,0.3954367071390152,0.2501574099063873,0.5788197100162507,0.344983685016632,-5.597137171864153,28.28148032675518,20.054026774377192,93.46958651808804,-9.627300822972506,1.5967966363316428,1.3484053064617874,92.53009244191084,-3.7654185175282704,-3.3473434622616183,74.99030632027917,59.557968204730514,82.35750290810391,60.85692128732067,63.80379992245056,23.846452113222178,22.48933695230709,81.89220628150446,70.56998836758433,26.560682435052342,18.14656843737883,78.90655292749128,83.36564559906941,69.98836758433501,88.01861186506397,33.96665374176037,63.8231872818922,40.55835595191935,79.60449786739046,82.20240403257077,66.18844513377277,80.06979449398992,23.92400155098876,82.62892594028693,76.580069794494,75.02908103916246,58.82124854594804,89.02675455602946,71.3454827452501,92.63280341217526,33.96665374176037,79.21675067855757,86.73904614191547,87.86351298953082,92.7879022877084,81.62078324932143,88.52268321054672,64.67623109732455,54.43970531213648,20.66692516479256,42.10934470725087,52.84994183792168,95.38580845288872,50.17448623497479,8.181465684373787,48.19697557192711,78.01473439317564,36.37068631252424,14.928266770065918,[]
COC1=CC=C(\C=C\C(=O)C(CC2CCC2)C(=O)\C=C\C2=CC=C(OC)C(OC)=C2)C=C1OC,464.55800000000016,5.392200000000005,6,0,3.0,0.3097291391285106,0,71.06000000000002,0.2039397031068802,0.6183740675449372,0.8677858948707581,0.0285739064216613,0.4756388872861862,0.3721036553382874,0.4086370468139648,0.0732334092259407,0.0059886004310101,0.8507617473602295,0.7828291296958924,0.2971306443214416,0.050740198045969,0.9148835897445678,0.9954526782035829,0.0307604692410677,0.0458182979375123,0.3676272958517074,0.0634670428931713,0.0371281120926141,0.0870846182107925,0.1231828309595584,0.8482969760894775,0.9691312670707702,0.8996966719627381,0.303445953130722,0.4602162539958954,0.511214530467987,0.2534754663705826,0.2524919927120209,0.487873500585556,-4.320644631490862,81.98595781901793,115.28835365393736,-8.270369954771835,-5.783997470137429,2.45539168399682,3.676514802210413,97.53092284074162,-5.9588778061373695,2.64794772928338,77.54943776657619,91.15936409461032,69.5036835982939,11.768127181077936,20.918960837533927,22.528111671190384,22.48933695230709,46.87863512989531,52.61729352462194,39.47266382318728,64.28848390849166,45.52151996898022,82.93912369135323,85.42070569988367,87.01046917409849,41.21752617293525,19.19348584722761,95.03683598293912,90.34509499806126,72.04342768514928,36.7972082202404,83.44319503683599,49.476541295075606,76.851492826677,70.56998836758433,89.33695230709577,65.41295075610702,69.716944552152,49.12756882512602,92.67157813105857,59.40286932919736,98.41023652578518,98.37146180690188,96.82047305157036,96.7429236138038,85.92477704536643,88.67778208607987,29.3136874757658,62.97014346645987,90.46141915471112,83.44319503683599,97.63474214811944,21.752617293524622,84.14113997673516,44.97867390461419,92.01240791004264,87.08801861186507,5.69988367584335,58.54982551376502,[]
