  # frame#    Prot_CA   Prot_Backbone  Prot_Sidechain  Prot_All_Heavy Lig_wrt_Protein  Lig_wrt_Ligand
       310     40.882          40.748          42.082          42.278          22.332           0.855
       311     40.537          40.396          41.757          41.909          22.500           0.722
       312     40.420          40.274          41.598          41.759          21.705           0.667
       313     40.688          40.554          41.930          42.036          21.687           0.820
       314     40.060          39.909          41.240          41.368          21.823           0.753
       315     40.342          40.194          41.570          41.675          21.822           0.847
       316     40.253          40.105          41.530          41.592          21.530           0.733
       317     39.912          39.771          41.198          41.278          20.481           0.696
       318     40.413          40.259          41.727          41.753          20.966           0.833
       319     40.239          40.087          41.464          41.555          21.315           0.664
       320     40.640          40.482          41.731          41.888          21.649           0.978
       321     40.285          40.140          41.330          41.584          21.740           0.904
       322     40.262          40.118          41.434          41.572          21.811           0.870
       323     39.701          39.554          40.967          41.064          21.672           0.799
       324     40.740          40.603          41.909          42.083          22.740           0.721
       325     40.090          39.931          41.386          41.458          20.558           0.599
       326     40.398          40.240          41.704          41.782          20.270           0.751
       327     40.308          40.152          41.586          41.648          20.299           0.891
       328     40.193          40.052          41.479          41.532          20.533           0.752
       329     39.730          39.588          40.988          41.002          20.844           0.581
       330     39.849          39.706          41.300          41.258          20.337           0.680
       331     40.315          40.194          41.700          41.706          21.190           0.726
       332     39.601          39.429          40.983          40.958          20.038           0.801
       333     39.567          39.394          41.006          40.950          20.579           0.752
       334     39.535          39.395          40.964          40.967          20.187           0.827
       335     39.546          39.407          40.984          40.960          20.084           0.830
       336     39.798          39.657          41.153          41.180          20.219           0.917
       337     39.746          39.602          41.250          41.190          20.146           0.757
       338     39.209          39.062          40.642          40.577          20.182           0.830
       339     39.354          39.210          40.790          40.748          20.849           0.782
       340     39.543          39.414          41.014          40.972          21.589           0.797
       341     39.473          39.337          40.906          40.865          21.899           0.757
       342     39.207          39.073          40.622          40.528          20.764           0.723
       343     40.161          40.012          41.492          41.484          21.371           0.799
       344     39.364          39.225          40.681          40.690          22.248           0.802
       345     40.099          39.950          41.357          41.424          21.819           0.770
       346     40.019          39.876          41.336          41.353          21.761           0.778
       347     39.061          38.914          40.412          40.371          21.827           0.884
       348     39.394          39.259          40.777          40.714          21.381           0.690
       349     39.328          39.194          40.727          40.673          21.848           0.782
       350     39.541          39.421          40.808          40.833          21.545           0.779
       351     39.398          39.258          40.724          40.730          20.788           0.668
       352     39.520          39.385          40.869          40.869          20.499           0.690
       353     40.126          39.978          41.348          41.421          21.804           0.733
       354     39.707          39.561          40.917          40.965          21.275           0.796
       355     38.539          38.395          39.839          39.723          22.296           0.887
       356     38.478          38.334          39.748          39.675          21.160           0.775
       357     38.683          38.525          39.949          39.885          20.862           0.781
       358     38.322          38.190          39.645          39.512          21.545           0.755
       359     37.264          37.130          38.646          38.429          21.771           0.864
       360     37.689          37.546          38.938          38.771          21.701           0.786
       361     37.790          37.651          39.184          38.965          21.900           0.853
       362     38.305          38.171          39.724          39.524          22.112           0.740
       363     37.952          37.807          39.310          39.128          21.724           0.885
       364     37.841          37.687          39.134          38.975          21.842           0.791
       365     38.100          37.945          39.295          39.170          22.174           0.886
       366     38.014          37.860          39.335          39.122          22.368           0.798
       367     38.053          37.900          39.341          39.167          21.893           0.868
       368     38.193          38.057          39.462          39.299          21.417           0.792
       369     38.035          37.893          39.300          39.162          21.474           0.851
       370     36.763          36.629          38.273          37.932          21.616           0.794
       371     37.104          36.957          38.608          38.278          22.085           0.797
       372     37.581          37.448          39.063          38.757          21.833           0.732
       373     37.542          37.417          38.856          38.641          22.196           0.706
       374     38.237          38.095          39.582          39.361          22.653           0.825
       375     38.507          38.354          39.906          39.666          22.143           0.766
       376     37.989          37.837          39.361          39.148          22.008           0.697
       377     38.511          38.360          39.817          39.659          22.059           0.847
       378     38.203          38.040          39.457          39.302          22.558           0.868
       379     38.539          38.397          39.830          39.703          21.631           0.664
       380     38.286          38.140          39.546          39.412          22.106           0.773
       381     38.198          38.059          39.441          39.316          21.199           0.925
       382     37.691          37.539          39.002          38.820          21.669           0.916
       383     38.026          37.886          39.246          39.120          21.479           0.667
       384     37.856          37.683          39.158          38.947          21.576           0.734
       385     37.526          37.378          38.756          38.566          22.184           0.725
       386     37.192          37.038          38.525          38.245          22.259           0.849
       387     37.439          37.288          38.748          38.511          21.603           0.681
       388     37.267          37.113          38.522          38.311          21.669           0.753
       389     37.110          36.959          38.428          38.153          22.023           0.932
       390     37.279          37.120          38.662          38.408          21.738           0.802
       391     36.937          36.780          38.258          38.005          21.692           0.824
       392     36.891          36.734          38.276          37.963          22.368           0.794
       393     36.835          36.683          38.315          37.950          21.743           0.874
       394     36.954          36.813          38.276          38.031          22.564           0.904
       395     36.407          36.270          37.916          37.538          22.905           0.865
       396     36.698          36.548          38.236          37.878          21.603           0.778
       397     37.621          37.485          39.055          38.832          22.349           0.731
       398     37.444          37.304          38.835          38.583          22.788           0.871
       399     37.971          37.835          39.352          39.160          22.583           0.696
       400     37.773          37.632          39.105          38.912          22.381           0.686
       401     37.517          37.386          38.933          38.635          23.129           0.794
       402     37.158          37.041          38.599          38.296          22.167           0.796
       403     37.228          37.106          38.652          38.360          21.870           0.426
       404     37.694          37.548          39.072          38.814          21.407           0.838
       405     37.390          37.263          38.680          38.460          22.319           0.854
       406     37.056          36.923          38.250          38.037          22.514           0.912
       407     36.555          36.440          37.933          37.634          21.857           0.920
       408     36.528          36.418          37.849          37.570          21.646           0.670
       409     36.662          36.539          37.965          37.691          22.093           0.794
       410     36.460          36.343          37.844          37.516          20.748           0.878
       411     36.872          36.768          38.147          37.897          21.761           0.292
       412     37.064          36.942          38.322          38.053          22.637           0.728
       413     36.992          36.872          38.226          37.979          21.842           0.843
       414     37.289          37.180          38.534          38.295          22.099           0.933
       415     37.130          37.012          38.381          38.128          21.380           0.788
       416     37.208          37.093          38.558          38.268          21.211           0.761
       417     36.311          36.174          37.722          37.340          21.426           0.814
       418     36.144          36.001          37.484          37.130          21.469           0.690
       419     36.263          36.127          37.656          37.267          22.161           0.391
       420     36.497          36.377          37.908          37.559          21.431           0.596
       421     36.696          36.573          38.036          37.733          21.861           0.413
       422     36.564          36.422          37.978          37.657          21.709           0.732
       423     36.828          36.709          38.281          37.941          22.276           0.858
       424     36.922          36.801          38.361          38.055          21.979           0.747
       425     37.348          37.222          38.812          38.542          22.741           0.688
       426     36.621          36.499          37.926          37.635          21.266           0.994
       427     36.599          36.465          38.014          37.652          21.012           0.770
       428     36.975          36.857          38.315          37.993          21.694           0.809
       429     37.348          37.225          38.657          38.383          21.752           0.939
       430     37.654          37.535          38.951          38.707          21.946           0.899
       431     36.855          36.720          38.259          37.919          21.977           0.900
       432     37.235          37.101          38.569          38.285          21.299           0.851
       433     38.003          37.873          39.307          39.070          22.630           0.778
       434     37.809          37.681          39.158          38.919          23.355           0.776
       435     38.161          38.029          39.348          39.199          22.397           0.904
       436     38.767          38.644          39.913          39.823          22.424           0.644
       437     38.136          38.023          39.463          39.276          21.577           0.591
       438     38.548          38.442          39.889          39.714          21.710           0.855
       439     37.678          37.556          39.092          38.790          21.932           0.769
       440     38.726          38.605          39.956          39.795          22.016           0.856
       441     38.886          38.766          40.165          40.034          21.748           0.845
       442     38.357          38.231          39.557          39.416          21.786           0.803
       443     38.657          38.549          39.862          39.754          22.712           0.687
       444     38.916          38.801          40.096          40.014          22.697           0.849
       445     39.026          38.913          40.216          40.147          22.804           0.783
       446     38.265          38.139          39.505          39.353          22.439           0.720
       447     38.844          38.732          40.160          40.011          22.005           0.648
       448     38.837          38.717          40.052          39.978          22.517           0.597
       449     38.836          38.709          40.065          39.964          22.149           0.767
       450     39.095          38.959          40.287          40.178          22.200           0.740
       451     38.959          38.825          40.173          40.056          23.425           0.619
       452     38.189          38.069          39.592          39.357          21.232           0.857
       453     38.004          37.875          39.347          39.111          22.075           0.651
       454     38.449          38.317          39.770          39.545          22.018           0.758
       455     37.660          37.528          38.975          38.732          21.288           0.645
       456     37.699          37.586          39.027          38.775          21.805           0.873
       457     37.660          37.538          39.054          38.787          21.300           0.755
       458     37.656          37.536          38.974          38.756          21.496           0.736
       459     38.179          38.062          39.389          39.210          21.861           0.817
       460     38.498          38.373          39.733          39.553          22.150           0.841
       461     38.334          38.203          39.537          39.381          21.570           0.699
       462     38.487          38.359          39.615          39.494          22.366           0.562
       463     38.844          38.709          40.020          39.916          22.406           0.851
       464     39.189          39.058          40.351          40.240          22.999           0.883
       465     38.473          38.379          39.682          39.566          22.538           0.838
       466     38.718          38.584          39.861          39.712          22.280           0.746
       467     38.683          38.562          39.825          39.694          22.281           0.505
       468     38.513          38.391          39.708          39.580          22.212           0.854
       469     38.191          38.036          39.472          39.250          22.054           0.758
       470     38.444          38.308          39.661          39.464          22.821           0.799
       471     38.701          38.563          39.882          39.724          22.808           0.565
       472     38.352          38.229          39.595          39.424          21.635           0.744
       473     38.576          38.439          39.811          39.669          22.225           0.744
       474     38.609          38.481          39.810          39.681          22.614           0.909
       475     38.584          38.457          39.753          39.586          22.655           0.626
       476     38.852          38.727          40.104          39.920          23.073           0.708
       477     38.804          38.682          40.083          39.908          23.173           0.829
       478     38.412          38.294          39.623          39.469          21.599           0.737
       479     37.155          37.042          38.402          38.204          22.311           0.661
       480     37.732          37.614          39.003          38.798          21.447           0.608
       481     36.970          36.840          38.321          37.990          21.333           0.622
       482     37.115          36.999          38.445          38.128          21.833           0.885
       483     37.201          37.080          38.542          38.257          21.344           0.632
       484     36.373          36.254          37.861          37.505          21.301           0.370
       485     36.162          36.040          37.672          37.249          21.587           0.857
       486     36.297          36.190          37.828          37.431          21.897           0.893
       487     36.542          36.419          37.899          37.575          21.736           0.833
       488     35.834          35.724          37.309          36.890          20.931           0.908
       489     35.817          35.713          37.138          36.816          21.235           0.884
       490     36.325          36.215          37.723          37.364          22.015           0.728
       491     35.976          35.858          37.365          37.026          21.354           0.902
       492     35.766          35.637          37.164          36.793          22.598           0.831
       493     36.415          36.287          37.778          37.441          22.990           0.575
       494     35.933          35.797          37.362          36.976          22.919           0.555
       495     36.073          35.942          37.584          37.132          23.419           0.595
       496     36.208          36.068          37.731          37.302          23.371           0.517
       497     35.939          35.813          37.431          37.011          22.703           0.415
       498     36.302          36.177          37.630          37.316          22.042           0.857
       499     36.223          36.108          37.569          37.274          22.067           0.429
       500     36.109          35.985          37.361          37.142          22.158           0.628
       501     36.536          36.426          37.823          37.582          22.883           0.619
       502     36.827          36.718          38.123          37.869          22.957           0.604
       503     36.629          36.514          37.939          37.688          22.393           0.670
       504     35.720          35.620          37.103          36.764          21.781           0.710
       505     35.890          35.801          37.141          36.897          22.276           0.860
       506     35.957          35.838          37.248          36.974          21.742           1.050
       507     35.849          35.738          37.115          36.845          21.756           0.693
       508     36.166          36.043          37.527          37.219          22.084           0.726
       509     36.063          35.956          37.384          37.095          21.884           0.865
       510     36.416          36.307          37.783          37.466          21.424           0.821
       511     35.935          35.808          37.441          37.012          21.166           0.919
       512     36.186          36.061          37.643          37.260          21.024           0.739
