SMILES
COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC)O
COC1=C(C=C(C=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)OC)OC)OC
[2H]C(OC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC([2H])([2H])[2H])O)([2H])[2H]
COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)OS(=O)(=O)O)OC)O
CC(C(=O)/C=C/C1=CC(=C(C=C1)OC)OC)(C(=O)/C=C/C2=CC(=C(C=C2)OC)OC)C
CC(=O)OC1=C(C=C(C=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)OC(=O)C)OC)OC
CCOC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OCC)O
COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC(F)F)O
CCOC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OCC)O
COC1=CC(=CC(=C1O)OC)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC
[2H]C(OC1=C(C=C(C=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)OC([2H])([2H])[2H])OC)OC)([2H])[2H]
COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)OCC=C)OC)O
COC1=CC(=CC(=C1O)OC)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C(=C2)OC)O)OC
COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC3=C(C=C2)OCO3)O
CC(=CCOC1=C(C=C(C=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC)OC)C
COC1=C(C(=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C(=C2)F)O)OC)F)O
COC1=CC(=CC(=C1OC)OC)C=CC(=O)CC(=O)C=CC2=CC(=C(C(=C2)OC)OC)OC
COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O
COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)OCC(=O)O)OC)O
COC1=C(C=C(C=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)OC)OC)OC
[2H]C([2H])([2H])OC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC([2H])([2H])[2H])O
COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C\C2=CC(=C(C=C2)O)OC)O
COC1=C(C=C(C=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC)OC
COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)OC(=O)CCCC(=O)O)OC)O
COCOC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC)O
COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OCCl)O
COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OCF)O
CC(=O)COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC)O
COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OCCC=C)O
COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC=O)O
COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OCO)O
COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC(O)O)O
CC(=O)C(C(=O)/C=C/C1=CC(=C(C=C1)O)OC)C(=O)/C=C/C2=CC(=C(C=C2)O)OC
CC(C(=O)/C=C/C1=CC(=C(C=C1)O)OC)C(=O)/C=C/C2=CC(=C(C=C2)O)OC
COC1=CC(=CC(=C1O)[N+](=O)[O-])/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC
COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC=CC3=CC=CC=C3O)O
CC(C)[C@@H](C(=O)OC1=C(C=C(C=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC)OC)N
CCN(CC)COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC)O
COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OCC3=CSN=N3)O
CC1=CC(=CC(=C1O)OC)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C(=C2)C)O)OC
C1OC2=C(O1)C=CC(=C2)/C=C/C(=O)CC(=O)/C=C/C3=CC4=C(OCO4)C=C3
