smiles,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile
C1=CC=C(C(=C1)F)S(=O)(=O)N,175.18399999999997,0.4731000000000002,2,1,4.0,0.6741280484561896,0,60.16,0.016584759764373302,0.9131344437599183,0.9427270412445068,0.011310059064999222,0.0036481399773037994,0.1608061410486698,0.0009429790879948996,0.0404187367297709,0.0018183111998951063,0.11331510655581951,0.0005936125060543417,0.4849903047084808,0.00584704703069292,0.9426887273788452,0.9988677263259887,0.004966344870626927,0.011665060091763735,0.0008953370823292061,0.00012546805105557725,9.115086868405342e-05,0.003291029413230717,3.2037516632499317e-06,0.6184833884239197,0.09671020656824111,0.005290191364474594,1.6366263912459546e-05,0.00012047528980474453,0.0011414551445341203,8.257998360932106e-05,0.044880150351673365,0.010412633416126481,-4.503659371088181,20.54794926239321,9.881354300597213,6.167487034008073,-7.019537561212919,1.9664055199240367,1.0039108375992885,66.08781342555912,-1.5038334668818192,4.3621317383418,13.338503295851105,27.6851492826677,16.38231872818922,36.68088406359054,63.80379992245056,70.72508724311749,22.489336952307095,38.32880961613028,6.5141527723924,69.44552151996898,87.35944164404808,34.93602171384257,7.212097712291586,53.19891430787126,8.530438154323381,28.964715005816206,9.810003877471889,12.136487010469175,15.27723924001551,87.78596355176424,8.879410624272975,87.6308646762311,64.98642884839084,31.717720046529664,28.69329197363319,8.259015122140365,5.428460643660333,1.2795657231485071,2.016285381930981,2.869329197363319,40.558355951919346,50.98875533152385,4.497867390461419,3.0244280728964714,2.3264831329972857,13.493602171384257,3.1407522295463357,0.6979449398991857,8.607987592089957,80.22489336952307,33.11360992632803,40.36448235750291,48.352074447460254,74.79643272586273,18.573090345094997,42.303218301667314,38.69716944552152,76.30864676231097,70.80263668088406
CNC(=O)OC1=CC=CC2=CC=CC=C21,201.225,2.5580000000000007,2,1,4.0,0.7695670306859667,0,38.33,0.6511188089847565,0.9887970566749573,0.920795738697052,0.9902588486671448,0.365442156791687,0.5175083458423615,0.07901586815714837,0.6061996102333069,0.09999209828674793,0.5744224071502686,0.11009173244237899,0.20618233382701873,0.06490441113710403,0.964621114730835,0.9999888658523559,0.009115073829889297,0.06500324755907058,0.8208484649658203,0.02920970804989338,0.02506571337580681,0.34129917025566103,0.011019211448729038,0.9786692500114441,0.04943427331745624,0.3053980588912964,0.1508075401186943,0.016147628799080847,0.15247150957584382,0.06446399167180061,0.49656208157539367,0.27649418711662294,-4.138921252981332,40.556564894749236,53.96575717665521,-2.4094899655637567,-10.042260767955844,2.685970142778392,2.44319614810996,95.7012221997048,-3.051619030121652,-2.6509938543920235,17.75882124854595,54.207056998836755,16.38231872818922,36.68088406359054,63.80379992245056,84.56766188445134,22.489336952307095,21.151609150833657,90.42264443582783,90.77161690577744,80.4187669639395,99.45715393563397,76.81271810779371,94.1062427297402,61.768127181077936,90.38386971694455,61.884451337727796,57.92943001163241,56.68863900736719,59.44164404808065,41.644048080651416,93.05932531989143,96.51027530050406,45.327646374563784,79.72082202404033,98.29391236913533,52.57851880573865,59.86816595579682,90.46141915471112,62.31097324544397,91.66343544009305,42.380767739433885,71.81077937184955,91.70221015897634,53.586661496704146,69.25164792555253,68.98022489336952,57.42535866614967,49.398991857309035,96.82047305157037,54.28460643660333,79.64327258627375,32.10546723536254,45.79294300116324,60.759984490112444,68.82512601783637,83.79216750678557,49.70918960837534,17.75882124854595
C1=CC(=CC(=C1)S(=O)(=O)N)F,175.18399999999997,0.4731000000000002,2,1,4.0,0.6741280484561896,0,60.16,0.012273886718321591,0.910114049911499,0.9389130234718323,0.028664150414988397,0.007377990725217387,0.168162739276886,0.0028878467914182694,0.04763658903539181,0.005421092908363789,0.1281966868788004,0.0012401581974700094,0.4933235466480255,0.009137982688844203,0.9565703868865967,0.9988484501838684,0.004955074819736183,0.011937340535223485,0.003221239466802217,0.00015197034895209072,9.83422019999125e-05,0.0036902346415445208,2.9475206218876337e-06,0.6241874530911445,0.10807110145688056,0.006311435787938535,2.6349961899541086e-05,0.00021420522170956247,0.0030617554410127925,0.00014587447549274657,0.03461884027346969,0.017101163731422276,-4.551637047102817,24.454489465038712,7.416151000709829,6.652758956498763,-7.072419250804913,2.1001217649563197,1.251486941060093,67.48064959301414,-1.597951831324773,4.484053124709188,13.338503295851105,27.6851492826677,16.38231872818922,36.68088406359054,63.80379992245056,70.72508724311749,22.489336952307095,38.32880961613028,4.342768514928267,68.86390073671966,86.00232648313299,45.56029468786351,13.260953858084529,54.711128344319505,16.750678557580457,32.53198914307871,18.37921675067856,14.269096549050019,18.844513377278012,88.25126017836371,11.128344319503682,90.61651803024428,64.79255525397441,31.717720046529664,29.158588600232648,19.73633191159364,5.854982551376502,1.3571151609150833,2.093834819697557,2.830554478480031,41.062427297402095,52.53974408685537,5.622334238076774,3.683598293912369,3.3734005428460643,22.334238076773943,4.187669639395114,0.5040713454827452,12.601783637068632,76.92904226444358,37.4563784412563,37.572702597906165,48.856145792942996,74.44746025591314,24.970918960837533,46.37456378441256,40.17060876308646,75.10663047692904,71.50058162078325
C1=CC=C2C(=C1)C(=CC=C2O)[N+](=O)[O-],189.16999999999996,2.453600000000001,3,1,4.0,0.5531393182934673,0,63.370000000000005,0.7583783984184265,0.8017661333084106,0.7593901753425598,0.9584912896156311,0.20340969264507294,0.21652340441942214,0.3618554830551147,0.23791212737560272,0.1629840612411499,0.7000948190689087,0.39018761962652204,0.12967151999473572,0.003911154402885586,0.9420129418373108,0.9999843120574952,0.015515445126220584,0.01553344987332821,0.7203445672988892,0.07574044838547707,0.09315964207053185,0.18591910153627395,0.019213763624429704,0.9456629037857056,0.06601898558437824,0.7823505163192749,0.034355200454592706,0.08270714432001114,0.9508701205253601,0.14447784721851348,0.9537701964378357,0.18111263066530228,-4.317844981689155,94.0272137462377,65.66210781999582,-25.930663146602893,-8.67759439487366,2.445302671493027,2.6154809121472153,96.72107656189662,-3.304128821793692,0.24062250850487077,15.820085304381543,52.384645211322216,31.17487398216363,36.68088406359054,63.80379992245056,54.90500193873594,22.489336952307095,41.45017448623497,93.91236913532377,55.874369910818146,44.39705312136487,97.3633191159364,63.86196200077549,65.41295075610702,85.22683210546724,69.83326870880185,70.14346645986816,72.85769678169834,76.03722373012795,45.05622334238077,7.018224117875145,87.47576580069794,95.30825901512213,59.90694067468011,37.068631252423415,96.82047305157037,68.24350523458705,87.32066692516479,77.89841023652578,70.64753780535091,78.32493214424196,46.60721209771229,95.46335789065529,75.61070182241178,82.62892594028693,98.87553315238465,80.26366808840636,97.59596742923614,40.36448235750291,90.57774331136099,88.44513377278014,85.42070569988367,5.0794881737107405,59.63551764249709,44.39705312136487,72.54749903063203,85.6533540131834,44.78480031019775,38.58084528887166
C1=CC(=C(C=C1F)F)S(=O)(=O)N,193.17399999999998,0.6122000000000001,2,1,4.0,0.7099485301065162,0,60.16,0.01390157761052251,0.9046132683753967,0.9713747382164002,0.0329007338732481,0.004985187828424387,0.20656431019306182,0.0016465252207126468,0.052457151282578704,0.002402873424580321,0.17340647876262666,0.0010893731261603535,0.5338647782802581,0.007842708704993128,0.9695988178253174,0.99932359457016,0.008303424529731273,0.017303546890616417,0.001251108362339437,0.00015750255615785136,7.591211360704619e-05,0.003209546289872378,5.489871750796738e-06,0.6833582401275635,0.08576630800962448,0.007790685165673494,3.075264203289407e-05,0.00011700262330123223,0.001233698075520806,0.0001853626876254566,0.03472990868613124,0.016139147244393824,-4.4643273035376225,15.755649335385701,8.046923490830334,5.436542029417214,-6.474113544759094,2.260177068365356,1.2672447464796783,66.33167029095503,-1.81401970950723,3.0960078204628174,16.362931368747574,28.964715005816206,16.38231872818922,36.68088406359054,63.80379992245056,76.46374563784413,22.489336952307095,38.32880961613028,4.924389298177588,68.28227995347034,95.96742923613803,46.99495928654517,9.538580845288871,63.784412563008914,12.330360604885614,34.78092283830942,11.942613416052733,20.511826289259403,18.185343156262118,90.42264443582783,10.197751066304768,94.64908879410623,69.87204342768514,42.96238852268321,40.28693291973633,10.97324544397053,5.971306708026367,1.1632415664986429,1.9775106630476929,3.0244280728964714,44.86234974796432,49.59286545172547,7.289647150058162,4.187669639395114,2.2877084141139976,14.307871267933308,4.924389298177588,0.5428460643660333,12.369135323768901,82.62892594028693,28.770841411399765,38.193098100038775,47.150058162078324,79.83714618069018,33.57890655292749,46.60721209771229,39.04614191547111,71.92710352849942,61.72935246219465
C1=CC(=C(C=C1S(=O)(=O)N)F)F,193.17399999999995,0.6122000000000002,2,1,4.0,0.7099485301065162,0,60.16,0.006588523305254057,0.9179350018501282,0.9636640310287475,0.05130505207926035,0.012844984792172909,0.2929734870791435,0.006821193522773683,0.05185050405561924,0.0045431390986777846,0.1963602364063263,0.0018590665073134004,0.575679749250412,0.008183016674593091,0.975738775730133,0.9987687230110168,0.010060586361214518,0.023438795655965804,0.003271907661110163,0.00019343344629305648,9.537690275465138e-05,0.004369442141614855,1.0805180409079185e-05,0.6522076100111007,0.14121799990534784,0.012756818579509855,6.810616723669227e-05,0.0002476384870533366,0.005238338594790548,0.0003473907767329365,0.038767732493579385,0.02065480360761285,-4.466561454121411,13.46131193222782,4.212120917687057,0.9591039617196759,-5.805495837163861,2.2855299005975,1.2991126916182847,67.38228933244318,-1.6908124252671528,1.2187799019954295,16.362931368747574,28.964715005816206,16.38231872818922,36.68088406359054,63.80379992245056,76.46374563784413,22.489336952307095,38.32880961613028,2.44280728964715,70.18224117875145,93.64094610314075,52.268321054672356,19.232260566110895,77.23924001550989,25.707638619620006,34.509499806126406,17.060876308646762,23.226056611089568,21.1709965102753,91.77975959674292,10.39162466072121,96.39395114385421,63.784412563008914,48.11942613416053,49.67041488949205,19.891430787126794,6.630476929042264,1.3571151609150833,2.1713842574641333,3.7999224505622333,42.49709189608375,55.951919348584724,12.214036448235749,5.8937572702597905,3.8774718883288095,26.793330748352073,6.630476929042264,0.6203955021326095,14.113997673516867,82.47382706475378,26.01783637068631,33.69523070957735,38.735944164404806,83.90849166343544,34.858472276076,47.38270647537805,40.13183404420318,73.74951531601396,47.150058162078324
C1=CC2=C(C=CC(=C2N=C1)O)[N+](=O)[O-],190.158,1.8485999999999998,4,1,4.0,0.5494668589074613,0,76.26,0.902615201473236,0.7501557230949402,0.7794823169708252,0.8318195104598999,0.09219267293810844,0.1448550656437874,0.17867883443832397,0.1252511590719223,0.06722589619457722,0.6512365341186523,0.31524051278829573,0.07129069454967976,0.005134585488121957,0.9302265167236328,0.9999917984008789,0.023738290974870326,0.007473819144070149,0.7815360188484192,0.06376985907554626,0.059965059906244275,0.07719745114445686,0.021713453345000744,0.9214631080627441,0.06012345794588327,0.7691470384597778,0.03905249983072281,0.2617232263088226,0.9091478705406189,0.29914782047271726,0.9550021648406982,0.06424126252532006,-4.390413840207706,119.31514442329869,78.77050675107749,-21.02477331909114,-11.336868713712388,2.430430183226691,2.051614176849359,88.69362330861892,-2.916229683148433,-5.169036851398976,15.975184179914695,43.3113609926328,46.47150058162078,36.68088406359054,63.80379992245056,54.28460643660333,22.489336952307095,50.94998061264056,97.32454439705312,51.221403644823575,47.654129507561066,93.09810003877472,48.08065141527724,49.24389298177588,74.48623497479643,54.51725474990306,55.253974408685536,67.1190383869717,73.05157037611477,28.344319503683597,8.375339278790229,85.57580457541683,97.20822024040325,70.6863125242342,19.50368359829391,97.71229158588599,65.49050019387359,80.22489336952307,43.81543233811555,72.46994959286545,71.77200465296626,45.5990694067468,94.95928654517255,77.16169057774331,93.75727025979062,97.94493989918573,90.38386971694455,97.67351686700272,24.04032570763862,87.43699108181465,95.15316013958899,90.2287708414114,7.638619620007755,33.07483520744474,43.54400930593253,61.03140752229546,70.88018611865064,52.423419930205505,8.33656455990694
C1=CC(=C(C=C1Br)F)S(=O)(=O)N,254.07999999999996,1.2355999999999998,2,1,4.0,0.8189593614387273,0,60.16,0.01321356592234224,0.9094596028327941,0.9545938849449158,0.08012216333299875,0.015483625198248774,0.2723554536700249,0.003672572481445968,0.059233673755079506,0.006096980662550777,0.2453121431171894,0.0072209653444588184,0.5347024202346802,0.010020559723488986,0.9856410026550293,0.9996791958808899,0.009325858857482671,0.020045167393982412,0.005349915951956064,0.0003386790213880886,0.00014277812879299746,0.004041896760463714,1.6145093286468182e-05,0.7551974475383758,0.14752691835165024,0.016626184713095425,5.712989677704172e-05,0.00030201675108401107,0.00375719100702554,0.00036192352708894757,0.04111054856330156,0.019824266084469855,-4.595619375396941,18.51758173652168,13.652140630026215,16.63154507157365,-6.902417639845799,2.095075416145076,1.6595017881092846,76.24825483166049,-2.2868091895431357,3.7195010858660176,27.995347033734006,35.44009305932532,16.38231872818922,36.68088406359054,63.80379992245056,91.35323768902676,22.489336952307095,38.32880961613028,4.808065141527724,68.74757658006979,91.08181465684373,57.46413338503296,21.675067855758044,74.40868553702985,19.58123303606049,37.26250484683986,19.426134160527337,27.91779759596743,29.93408297789841,90.46141915471112,11.59364094610314,98.48778596355176,76.42497091896084,45.83171772004653,44.86234974796432,26.172935246219463,9.15083365645599,1.5509887553315238,2.1713842574641333,4.497867390461419,50.21326095385808,56.649864288483904,14.811942613416052,5.544784800310198,4.652966265994571,23.730127956572314,6.7468010856921286,0.6591702210158976,13.765025203567273,74.17603722373012,31.446297014346644,44.707250872431175,63.39666537417604,75.95967429236138,24.583171772004654,53.625436215587435,50.98875533152385,64.44358278402481,66.18844513377277
C1=CC(=CC(=C1)S(=O)(=O)N)C(F)(F)F,225.19099999999995,1.3528000000000002,2,1,4.0,0.7837912354246117,0,60.16,0.011002626025583596,0.9321321487426758,0.9557711005210876,0.12474590316414833,0.023827787325717508,0.24586621820926666,0.0027768689062213523,0.10420296713709831,0.010044773295521735,0.19399307891726494,0.007399506168439984,0.7902738809585571,0.017869182443246246,0.9263878107070923,0.999530804157257,0.009624745603650809,0.01886783875524998,0.001468712715723086,0.00036741033627549766,0.00023863061069278045,0.004541023378260433,2.0847280029556715e-05,0.7310338735580444,0.2304009921848774,0.016387230716645718,0.00011490165384202556,0.00041737350184121167,0.007375164967379532,0.0009277600649511442,0.035311694629490374,0.08743923306465148,-4.705046878556399,14.232751391813704,9.344654404526288,-6.497176754183077,-5.00158771189488,2.171831581628825,2.109381027786137,87.2320566686659,-2.3209149337998403,4.695028297184232,21.519968980224892,36.991081814656845,16.38231872818922,36.68088406359054,63.80379992245056,86.58394726638231,22.489336952307095,38.32880961613028,3.9162466072120976,72.23730127956573,91.39201240791004,63.39666537417604,27.25862737495153,70.64753780535091,16.401706087630863,49.90306320279178,25.164792555253975,22.915858860023263,30.205506010081425,98.0612640558356,17.564947654129508,85.07173322993408,73.5944164404808,46.76231097324544,42.96238852268321,12.485459480418767,9.461031407522295,2.016285381930981,2.2489336952307095,4.924389298177588,48.352074447460254,63.08646762310973,14.618069018999613,7.367196587824738,5.5060100814269095,30.399379604497867,12.214036448235749,0.5428460643660333,28.227995347033733,67.27413726250485,26.987204342768514,39.70531213648701,25.009693679720822,89.02675455602946,28.538193098100038,62.31097324544397,68.12718107793718,63.784412563008914,72.78014734393176
C1=CC=C2C(=C1)C(=CC=C2O)C=O,172.18299999999996,2.3579,2,1,4.0,0.6702210211362699,0,37.3,0.3267798602581024,0.48353278636932373,0.45781818628311155,0.9690273642539978,0.2993387162685394,0.29389718174934387,0.2553532928228378,0.24586730897426606,0.06537159346044064,0.49895265102386477,0.08826378583908082,0.04665246605873108,0.0047343326266855,0.8104458808898926,0.9998985886573791,0.028984976559877397,0.06317562982439995,0.3219941258430481,0.06947719305753708,0.4483583927154541,0.6526036858558655,0.0972247563302517,0.8629731893539428,0.07921462990343571,0.6173389196395874,0.19432024657726288,0.08426796570420265,0.8153046846389771,0.2468806743621826,0.8630415201187134,0.17630322575569152,-4.680133884280902,88.5838940927422,49.17716581840277,-6.227248025588511,-8.388620131667683,2.0369140406485857,2.64024048664034,82.8934867462506,-2.8319115522139997,-1.56850796297733,13.067080263668089,50.717332299340825,16.38231872818922,36.68088406359054,63.80379992245056,70.10469174098488,22.489336952307095,19.852656068243505,69.01899961225281,29.585110507948816,16.90577743311361,98.0224893369523,72.54749903063203,77.5106630476929,79.7595967429236,70.45366421093446,54.94377665761923,51.26017836370686,53.664210934470724,19.232260566110895,8.259015122140365,72.50872431174874,85.11050794881737,75.95967429236138,78.90655292749128,87.90228770841411,66.69251647925552,97.01434664598682,96.54905001938735,90.84916634354401,61.10895696006204,48.39084916634354,89.33695230709577,93.7960449786739,82.90034897246994,95.85110507948818,88.290034897247,90.38386971694455,40.015509887553314,68.74757658006979,86.54517254749902,76.96781698332687,25.552539744086854,62.504846839860406,21.481194261341606,72.81892206281505,60.29468786351299,53.97440868553703,24.389298177588213
